Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;40.5;40.5;40.5;40.25;300
KAPC;Kapchorua Tea Kenya Plc;93.0;100.0;96.5;93.0;400
SASN;Sasini Tea and Coffee Ltd;18.0;20.25;20.0;18.45;375100
WTK;Williamson Tea Kenya Plc;105.0;115.0;106.0;115.0;1200
CGEN;Car and General (K) Ltd;60.0;60.0;60.0;57.0;310000
ABSA;ABSA Bank Kenya Plc;73.5;79.5;75.5;75.0;293400
DTK;Diamond Trust Bank Kenya Ltd;96.0;97.5;96.0;96.0;32400
EQTY;Equity Group Holdings Ltd;125.0;132.0;130.0;128.0;69900
HFCK;HF Group Ltd;33.0;35.5;33.9;34.4;48400
KCB;KCB Group Plc;23.75;27.0;26.25;26.25;1672700
NBK;National Bank of Kenya Ltd;45.25;48.0;46.75;47.0;37900
NCBA;NCBA Group Plc;159.0;163.0;160.0;158.75;49800
SBIC;Stanbic Holdings Plc;129.0;132.0;129.0;128.0;35600
SCBK;Standard Chartered Bank Kenya Ltd;185.0;193.0;189.75;188.75;77300
EVRD;Eveready East Africa Ltd;7.7;8.5;8.25;8.2;91400
XPRS;Express Ltd;25.0;26.0;25.5;27.5;17600
KQ;Kenya Airways Plc;70.0;74.0;71.0;72.0;66400
NMG;Nation Media Group Plc;255.0;260.0;256.0;251.0;2800
SMER;Sameer Africa Plc;12.5;13.0;12.85;12.95;6200
SGL;Standard Group Ltd;55.0;58.0;56.0;56.5;9400
TPSE;TPS Eastern Africa (Serena) Ltd;82.0;83.0;82.0;82.0;10600
SCAN;WPP ScanGroup Plc;25.5;27.0;26.5;26.5;128800
ARM;ARM Cement Ltd;92.0;95.0;94.5;94.0;127400
BAMB;Bamburi Cement Ltd;200.0;200.0;200.0;197.0;300
CRWN;Crown Berger Ltd;46.0;47.0;46.5;45.5;1200
CABL;East African Cables Ltd;46.25;49.5;47.25;46.5;145700
KENO;KenolKobil Ltd;105.0;105.0;105.0;103.0;500
KEGN;Kenya Electricity Generating Company Plc;30.0;33.5;30.75;30.5;1314000
KPLC;Kenya Power and Lighting Ltd;211.0;235.0;223.0;230.0;40900
TOTL;Total Kenya Ltd;30.75;31.5;31.25;30.75;9200
JUB;Jubilee Holdings Ltd;210.0;220.0;217.0;219.0;10400
KNRE;Kenya Re-Insurance Corporation Ltd;14.4;15.6;14.6;16.0;13203100
SLAM;Sanlam Kenya Plc;99.0;100.0;99.5;100.0;12400
CTUM;Centum Investment Company Ltd;27.5;32.0;30.25;30.5;496200
OCH;Olympia Capital Holdings Ltd;19.0;20.5;20.0;19.9;15300
BAT;BAT Kenya Plc;160.0;165.0;162.0;163.0;21100
EABL;East African Breweries Ltd;152.0;157.0;155.0;156.0;18200
MSC;Mumias Sugar Company Ltd;32.5;35.0;34.0;33.0;1264400
UNGA;Unga Group Ltd;14.85;15.4;14.95;15.0;4800
^N20I;NSE 20-Share Index;5290.38;5290.38;5290.38;5274.53;-
;;;;;;
