Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;17.0;17.0;17.0;16.5;1300
KUKZ;Kakuzi;310.0;310.0;310.0;310.0;-
KAPC;Kapchorua Tea Kenya Plc;77.0;77.0;77.0;77.0;-
LIMT;Limuru Tea Plc;540.0;540.0;540.0;540.0;-
SASN;Sasini Tea and Coffee Ltd;19.5;19.75;19.7;19.8;1100
WTK;Williamson Tea Kenya Plc;134.0;140.0;138.0;139.0;5400
CGEN;Car and General (K) Ltd;18.9;18.95;18.9;18.95;200
ABSA;ABSA Bank Kenya Plc;10.45;10.6;10.5;10.45;279800
COOP;Co-operative Bank of Kenya Ltd;14.75;15.0;14.9;15.25;240200
DTK;Diamond Trust Bank Kenya Ltd;162.0;165.0;162.0;165.0;1300
EQTY;Equity Group Holdings Ltd;34.5;36.25;35.0;35.25;2868600
HFCK;HF Group Ltd;5.5;6.0;5.84;5.98;49300
IMH;I & M Holdings Plc;90.0;90.0;90.0;90.0;800
KCB;KCB Group Plc;35.75;37.0;35.75;35.75;1006200
NBK;National Bank of Kenya Ltd;4.5;5.2;4.5;4.75;49800
NCBA;NCBA Group Plc;24.0;25.0;24.85;24.05;35800
SBIC;Stanbic Holdings Plc;90.0;90.0;90.0;90.0;100
SCBK;Standard Chartered Bank Kenya Ltd;185.0;187.0;186.5;187.25;3200
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;148200
EVRD;Eveready East Africa Ltd;1.15;1.2;1.15;1.1;19000
XPRS;Express Ltd;5.05;5.05;5.05;4.95;5500
KQ;Kenya Airways Plc;11.2;11.8;11.45;11.6;26700
LKL;Longhorn Publishers Plc;4.9;5.0;4.9;4.95;22600
NBV;Nairobi Business Ventures Ltd;1.4;1.5;1.4;1.4;24900
NMG;Nation Media Group Plc;68.5;70.0;69.0;67.0;14000
SMER;Sameer Africa Plc;2.4;2.45;2.4;2.45;3300
SGL;Standard Group Ltd;27.5;29.0;28.25;27.5;200
TPSE;TPS Eastern Africa (Serena) Ltd;23.0;23.0;23.0;22.5;1900
UCHM;Uchumi Supermarket Ltd;0.75;0.8;0.75;0.75;8300
SCAN;WPP ScanGroup Plc;12.7;14.0;13.25;12.8;6400
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;144.0;150.0;145.0;150.0;2800
CRWN;Crown Berger Ltd;79.0;79.0;79.0;79.0;-
CABL;East African Cables Ltd;2.55;2.7;2.55;2.55;33900
PORT;East African Portland Cement Ltd;19.2;19.2;19.2;19.2;-
KENO;KenolKobil Ltd;13.0;13.7;13.4;13.15;1790900
KEGN;Kenya Electricity Generating Company Plc;6.9;7.05;6.95;6.95;217500
KPLC;Kenya Power and Lighting Ltd;4.4;4.5;4.4;4.45;855700
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;27.25;29.0;27.5;27.25;4300
UMME;Umeme Ltd;8.65;8.65;8.65;8.0;100
BRIT;Britam Holdings Ltd;9.6;10.5;10.1;10.6;198100
CIC;CIC Insurance Group Ltd;3.9;4.0;3.9;3.95;148700
JUB;Jubilee Holdings Ltd;450.0;452.0;451.0;452.0;1400
KNRE;Kenya Re-Insurance Corporation Ltd;15.5;16.0;15.65;15.3;600
LBTY;Liberty Kenya Holdings Ltd;12.5;12.5;12.5;12.5;-
SLAM;Sanlam Kenya Plc;21.0;23.0;22.75;22.0;1900
CTUM;Centum Investment Company Ltd;25.0;26.0;25.55;25.1;443100
HAFR;Home Afrika Ltd;0.8;0.8;0.8;0.75;45700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.05;2.3;2.1;2.15;24800
TCL;Trans-Century Ltd;3.85;3.85;3.85;3.85;300
NSE;Nairobi Securities Exchange Plc;14.0;15.0;14.0;13.85;702900
BAT;BAT Kenya Plc;600.0;600.0;600.0;600.0;200
BOC;BOC Kenya Plc;81.5;81.5;81.5;81.5;-
CARB;Carbacid Investments Plc;10.85;10.85;10.85;10.9;100
EABL;East African Breweries Ltd;180.0;185.0;183.0;184.0;270100
FTGH;Flame Tree Group Holdings Ltd;3.15;3.2;3.15;3.2;10400
ORCH;Kenya Orchards Ltd;14.0;14.0;14.0;14.0;-
MSC;Mumias Sugar Company Ltd;0.7;0.7;0.7;0.65;55900
UNGA;Unga Group Ltd;41.5;41.5;41.5;39.75;600
SCOM;Safaricom Plc;23.75;24.25;23.75;23.5;4369700
FAHR;Stanlib Fahari Income-REIT;9.9;9.9;9.9;9.9;-
GLD;Barclays NewGold ETF;1175.0;1175.0;1175.0;1175.0;-
^FNK15;FTSE NSE Kenya 15 Index;171.93;175.01;172.39;172.47;-
^FNK25;FTSE NSE Kenya 25 Index;179.74;183.33;180.16;179.9;-
^N20I;NSE 20-Share Index;2754.91;2754.91;2754.91;2749.34;-
^N25I;NSE 25-Share Index;3624.15;3624.15;3624.15;3625.71;-
^NASI;NSE All-Share Index;144.7;144.7;144.7;144.32;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1644.28;1644.28;1644.28;1644.88;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1402.41;1402.41;1402.41;1405.7;-
;;;;;;
