Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;13.5;13.5;13.5;200
KUKZ;Kakuzi Plc;365.0;365.0;365.0;365.0;-
KAPC;Kapchorua Tea Kenya Plc;80.0;80.0;80.0;78.0;600
LIMT;Limuru Tea Plc;360.0;360.0;360.0;360.0;-
SASN;Sasini Plc;19.8;19.8;19.8;19.85;100
WTK;Williamson Tea Kenya Plc;130.0;130.0;130.0;130.0;1500
CGEN;Car and General (K) Ltd;24.0;24.0;24.0;24.0;-
ABSA;ABSA Bank Kenya Plc;9.44;9.7;9.5;9.46;40200
BKG;BK Group Plc;19.0;19.0;19.0;19.0;-
COOP;Co-operative Bank of Kenya Ltd;13.0;13.2;13.15;13.1;930300
DTK;Diamond Trust Bank Kenya Ltd;77.0;78.0;77.5;77.0;23800
EQTY;Equity Group Holdings Plc;36.0;36.45;36.1;36.0;1588200
HFCK;HF Group Ltd;3.4;3.4;3.4;3.36;100
IMH;I & M Holdings Plc;43.05;46.0;45.9;45.0;637600
KCB;KCB Group Plc;37.8;38.0;37.95;38.0;353700
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.0;25.95;25.5;25.75;41400
SBIC;Stanbic Holdings Plc;79.0;80.25;79.25;80.25;1500
SCBK;Standard Chartered Bank Kenya Ltd;140.0;140.0;140.0;140.0;25700
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.19;1.19;1.19;1.2;200
XPRS;Express Kenya Plc;3.61;3.61;3.61;3.62;200
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.8;4.9;4.8;4.75;8100
NBV;Nairobi Business Ventures Ltd;4.45;4.68;4.57;4.3;28400
NMG;Nation Media Group Plc;15.0;15.7;15.15;15.1;21700
SMER;Sameer Africa Plc;3.57;3.81;3.8;3.67;4400
SGL;Standard Group Plc;22.5;22.5;22.5;22.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;17.0;17.45;17.35;16.9;1300
UCHM;Uchumi Supermarket Plc;0.27;0.3;0.27;0.3;1435100
SCAN;WPP ScanGroup Plc;6.2;6.48;6.3;6.3;39700
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;40.0;40.0;40.0;40.0;11200
CRWN;Crown Paints Kenya Plc;40.0;40.0;40.0;40.0;-
CABL;East African Cables Ltd;1.4;1.48;1.4;1.35;24000
PORT;East African Portland Cement Ltd;10.25;10.25;10.25;10.25;1800
KEGN;Kenya Electricity Generating Company Plc;4.55;4.7;4.64;4.63;301200
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.73;1.8;1.77;1.77;1005100
TOTL;Total Kenya Ltd;24.5;24.5;24.5;24.0;2500
UMME;Umeme Ltd;7.28;7.3;7.28;7.28;400300
BRIT;Britam Holdings Plc;7.04;7.5;7.14;7.08;11100
CIC;CIC Insurance Group Ltd;2.1;2.17;2.1;2.11;233200
JUB;Jubilee Holdings Ltd;286.0;293.0;291.75;291.5;3700
KNRE;Kenya Re-Insurance Corporation Ltd;2.5;2.74;2.68;2.5;128400
LBTY;Liberty Kenya Holdings Ltd;7.9;7.9;7.9;7.88;900
SLAM;Sanlam Kenya Plc;12.0;12.0;12.0;12.5;1300
CTUM;Centum Investment Company Plc;17.5;17.8;17.65;17.55;162500
HAFR;Home Afrika Ltd;0.4;0.41;0.4;0.4;34800
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.4;2.4;2.4;2.27;1500
TCL;Trans-Century Plc;1.45;1.45;1.45;1.42;100
NSE;Nairobi Securities Exchange Plc;8.3;8.5;8.48;8.24;1100
BOC;BOC Kenya Plc;62.75;62.75;62.75;63.0;300
BAT;British American Tobacco Kenya Plc;385.0;390.0;388.75;390.0;1700
CARB;Carbacid Investments Plc;12.3;12.35;12.3;12.35;25400
EABL;East African Breweries Ltd;154.0;154.5;154.0;154.5;4600
FTGH;Flame Tree Group Holdings Ltd;1.25;1.37;1.32;1.37;35200
ORCH;Kenya Orchards Ltd;10.5;10.5;10.5;10.5;-
UNGA;Unga Group Ltd;31.8;31.8;31.8;31.8;-
SCOM;Safaricom Plc;34.25;35.05;34.9;34.95;7783600
FAHR;Stanlib Fahari Income-REIT;6.2;6.44;6.28;6.46;4700
GLD;ABSA NewGold ETF;1975.0;1975.0;1975.0;1975.0;-
^FNK15;FTSE NSE Kenya 15 Index;178.08;179.43;178.75;178.69;-
^FNK25;FTSE NSE Kenya 25 Index;198.0;200.24;199.64;199.7;-
^N20I;NSE 20-Share Index;1902.22;1902.22;1902.22;1892.39;-
^N25I;NSE 25-Share Index;3437.23;3437.23;3437.23;3436.08;-
^NASI;NSE All-Share Index;153.88;153.88;153.88;153.92;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1789.01;1789.01;1789.01;1790.11;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1404.14;1404.14;1404.14;1406.92;-
;;;;;;
