Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211001;2038.08;2038.08;2038.08;2031.17;-
20211004;2027.64;2027.64;2027.64;2038.08;-
20211005;2015.81;2015.81;2015.81;2027.64;-
20211006;2018.13;2018.13;2018.13;2015.81;-
20211007;2002.23;2002.23;2002.23;2018.13;-
20211008;1992.92;1992.92;1992.92;2002.23;-
20211011;1992.92;1992.92;1992.92;2002.23;-
20211012;1981.44;1981.44;1981.44;1992.92;-
20211013;1974.15;1974.15;1974.15;1981.44;-
20211014;1972.91;1972.91;1972.91;1974.15;-
20211015;1970.44;1970.44;1970.44;1972.91;-
20211018;1962.74;1962.74;1962.74;1970.44;-
20211019;1959.67;1959.67;1959.67;1962.74;-
20211021;1961.32;1961.32;1961.32;1959.67;-
20211022;1960.75;1960.75;1960.75;1961.32;-
20211025;1945.2;1945.2;1945.2;1960.75;-
20211026;1946.97;1946.97;1946.97;1945.2;-
20211027;1955.23;1955.23;1955.23;1946.97;-
20211028;1960.3;1960.3;1960.3;1955.23;-
20211029;1961.33;1961.33;1961.33;1960.3;-
