Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211001;13.3;14.0;13.4;13.35;48900
20211004;13.35;13.6;13.45;13.4;46800
20211005;13.2;13.5;13.35;13.45;41100
20211006;13.15;13.6;13.3;13.35;47600
20211007;13.15;13.35;13.2;13.3;25300
20211008;13.0;13.35;13.15;13.2;179800
20211011;13.0;13.35;13.15;13.2;179800
20211012;13.0;13.2;13.1;13.15;55300
20211013;13.0;13.2;13.1;13.1;52500
20211014;13.0;13.1;13.05;13.1;70200
20211015;12.5;13.05;13.0;13.05;1437200
20211018;12.6;13.0;12.85;13.0;2556700
20211019;12.65;12.9;12.75;12.85;144200
20211021;12.6;12.8;12.7;12.75;112200
20211022;12.6;13.0;12.75;12.7;113300
20211025;12.5;12.8;12.6;12.75;155000
20211026;12.5;12.7;12.55;12.6;180800
20211027;12.5;12.6;12.55;12.55;156100
20211028;12.4;12.55;12.5;12.55;106000
20211029;12.45;12.6;12.5;12.5;177200
