Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211001;1.1;1.27;1.22;1.16;5200
20211004;1.13;1.2;1.18;1.22;17500
20211005;1.1;1.15;1.14;1.18;1600
20211006;1.15;1.2;1.18;1.14;1200
20211007;1.15;1.15;1.15;1.18;1000
20211008;1.14;1.15;1.14;1.15;400
20211011;1.14;1.15;1.14;1.15;400
20211012;1.05;1.11;1.05;1.14;5800
20211013;1.05;1.1;1.06;1.05;4600
20211014;1.05;1.1;1.09;1.06;2300
20211015;1.05;1.1;1.09;1.09;11300
20211018;1.0;1.08;1.04;1.09;900
20211019;0.95;1.1;1.05;1.04;5800
20211021;0.95;1.09;1.0;1.05;2800
20211022;0.9;1.07;0.9;1.0;49500
20211025;0.98;0.98;0.98;0.9;1500
20211026;0.99;1.07;1.04;0.98;1700
20211027;0.97;1.04;1.0;1.04;3100
20211028;0.9;1.1;0.96;1.0;1900
20211029;0.98;1.0;1.0;0.96;800
