Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211001;28.1;28.1;28.1;27.15;200
20211004;30.75;30.9;30.9;28.1;5100
20211005;30.9;32.0;31.85;30.9;1900
20211006;32.0;32.0;32.0;31.85;100
20211007;32.0;32.0;32.0;32.0;-
20211008;29.55;30.9;30.65;32.0;4500
20211011;29.55;30.9;30.65;32.0;4500
20211012;30.0;30.0;30.0;30.65;1000
20211013;30.0;30.0;30.0;30.0;3400
20211014;30.0;30.0;30.0;30.0;4000
20211015;30.0;30.0;30.0;30.0;400
20211018;30.0;31.0;30.8;30.0;9100
20211019;30.8;30.8;30.8;30.8;-
20211021;30.5;31.0;30.6;30.8;6000
20211022;30.5;30.95;30.9;30.6;900
20211025;30.5;30.9;30.75;30.9;1000
20211026;30.5;30.5;30.5;30.75;8900
20211027;30.5;31.0;30.7;30.5;19100
20211028;30.5;31.0;30.9;30.7;10200
20211029;32.0;32.0;32.0;30.9;100
