Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;62.5;62.5;62.5;69.0;54200
KUKZ;Kakuzi;73.0;73.0;73.0;73.0;100
KAPC;Kapchorua Tea Kenya Plc;146.0;146.0;146.0;149.0;100
LIMT;Limuru Tea Plc;328.0;328.0;328.0;328.0;-
SASN;Sasini Tea and Coffee Ltd;14.2;14.75;14.35;14.45;118700
WTK;Williamson Tea Kenya Plc;217.0;219.0;218.0;220.0;4400
CGEN;Car and General (K) Ltd;35.0;35.0;35.0;35.0;-
ABSA;ABSA Bank Kenya Plc;52.5;54.5;53.5;53.0;103000
COOP;Co-operative Bank of Kenya Ltd;10.0;10.15;10.0;10.0;960100
DTK;Diamond Trust Bank Kenya Ltd;77.0;78.0;77.5;79.0;13300
EQTY;Equity Group Holdings Ltd;15.8;16.0;15.9;15.9;772000
HFCK;HF Group Ltd;16.6;16.8;16.7;16.75;8100
KCB;KCB Group Plc;22.75;23.5;23.25;22.5;3790100
NBK;National Bank of Kenya Ltd;52.5;57.5;54.0;57.5;87400
NCBA;NCBA Group Plc;33.0;33.5;33.3;33.7;93400
SBIC;Stanbic Holdings Plc;42.0;43.75;43.25;43.75;4500
SCBK;Standard Chartered Bank Kenya Ltd;185.0;193.0;185.25;193.5;37900
EVRD;Eveready East Africa Ltd;4.2;4.7;4.5;4.65;28900
XPRS;Express Ltd;11.35;11.35;11.35;11.2;600
KQ;Kenya Airways Plc;59.5;61.0;60.0;60.0;200000
NMG;Nation Media Group Plc;137.0;139.0;138.0;137.0;87400
SMER;Sameer Africa Plc;10.0;10.2;10.15;9.95;72700
SGL;Standard Group Ltd;38.0;39.0;38.0;40.0;15100
TPSE;TPS Eastern Africa (Serena) Ltd;63.0;64.5;63.5;63.5;50400
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;24.0;26.0;24.5;26.0;34400
ARM;ARM Cement Ltd;106.0;107.0;106.0;106.0;6900
BAMB;Bamburi Cement Ltd;184.0;184.0;184.0;184.0;-
CRWN;Crown Berger Ltd;32.0;33.0;32.0;31.0;16700
CABL;East African Cables Ltd;21.0;21.75;21.0;21.75;65100
PORT;East African Portland Cement Ltd;95.0;95.0;95.0;94.0;100
KENO;KenolKobil Ltd;80.0;80.0;80.0;78.0;1000
KEGN;Kenya Electricity Generating Company Plc;15.0;15.2;15.05;15.0;375600
KPLC;Kenya Power and Lighting Ltd;175.0;183.0;180.0;180.0;8400
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;29.0;30.25;29.5;30.0;4700
JUB;Jubilee Holdings Ltd;163.0;164.0;163.0;165.0;8900
KNRE;Kenya Re-Insurance Corporation Ltd;13.1;13.5;13.3;13.2;255000
SLAM;Sanlam Kenya Plc;51.0;51.0;51.0;51.0;-
CTUM;Centum Investment Company Ltd;14.5;15.0;14.8;15.0;171100
OCH;Olympia Capital Holdings Ltd;7.8;8.5;7.8;8.3;5500
BAT;BAT Kenya Plc;190.0;190.0;190.0;195.0;3700
BOC;BOC Kenya Plc;132.0;132.0;132.0;131.0;2000
CARB;Carbacid Investments Plc;124.0;125.0;124.0;124.0;11700
EABL;East African Breweries Ltd;166.0;173.0;168.0;166.0;116300
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;10.45;10.75;10.55;10.45;1109600
UNGA;Unga Group Ltd;10.35;11.0;10.65;10.35;1000
SCOM;Safaricom Plc;5.55;5.6;5.55;5.55;11342000
^N20I;NSE 20-Share Index;4059.15;4059.15;4059.15;4061.93;-
^NASI;NSE All-Share Index;84.97;84.97;84.97;84.96;-
;;;;;;
