Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190201;33.0;33.0;33.0;33.0;-
20190204;33.0;33.0;33.0;33.0;-
20190205;33.0;33.0;33.0;33.0;-
20190206;33.0;33.0;33.0;33.0;-
20190207;33.0;33.0;33.0;33.0;-
20190208;33.0;33.0;33.0;33.0;-
20190211;31.0;31.0;31.0;33.0;349900
20190212;28.05;28.05;28.05;31.0;1000000
20190213;28.05;28.05;28.05;28.05;-
20190214;30.85;30.85;30.85;28.05;200
20190215;30.85;30.85;30.85;30.85;-
20190218;30.85;30.85;30.85;30.85;-
20190219;30.85;30.85;30.85;30.85;-
20190220;30.85;30.85;30.85;30.85;-
20190221;30.85;30.85;30.85;30.85;-
20190222;30.85;30.85;30.85;30.85;-
20190225;31.0;31.0;31.0;30.85;100
20190226;31.0;31.0;31.0;31.0;-
20190227;31.0;31.0;31.0;31.0;-
20190228;31.0;31.0;31.0;31.0;-
