Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190201;22.1;22.1;22.1;22.1;-
20190204;22.1;22.1;22.1;22.1;-
20190205;22.55;23.0;22.6;22.1;3100
20190206;24.0;24.0;24.0;22.6;100
20190207;23.0;23.0;23.0;24.0;1300
20190208;23.0;23.0;23.0;23.0;-
20190211;23.25;23.25;23.25;23.0;200
20190212;23.25;23.25;23.25;23.25;600
20190213;23.5;24.0;23.75;23.25;200
20190214;23.25;23.25;23.25;23.75;600
20190215;22.5;23.75;22.75;23.25;7400
20190218;23.0;23.0;23.0;22.75;1000
20190219;22.5;22.5;22.5;23.0;100
20190220;22.1;24.3;22.8;22.5;1800
20190221;23.5;23.5;23.5;22.8;1200
20190222;23.5;23.5;23.5;23.5;-
20190225;23.5;23.5;23.5;23.5;-
20190226;23.5;23.5;23.5;23.5;-
20190227;23.95;24.0;23.95;23.5;2800
20190228;21.75;22.1;21.8;23.95;4100
