Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190201;6.0;6.0;6.0;6.0;-
20190204;6.0;6.0;6.0;6.0;-
20190205;6.0;6.0;6.0;6.0;-
20190206;6.0;6.0;6.0;6.0;-
20190207;6.0;6.0;6.0;6.0;-
20190208;6.0;6.0;6.0;6.0;-
20190211;6.0;6.0;6.0;6.0;-
20190212;6.0;6.0;6.0;6.0;-
20190213;6.0;6.0;6.0;6.0;-
20190214;6.0;6.0;6.0;6.0;-
20190215;6.0;6.0;6.0;6.0;-
20190218;6.0;6.0;6.0;6.0;-
20190219;6.0;6.0;6.0;6.0;-
20190220;6.0;6.0;6.0;6.0;-
20190221;6.0;6.0;6.0;6.0;-
20190222;6.0;6.0;6.0;6.0;-
20190225;6.0;6.0;6.0;6.0;-
20190226;6.0;6.0;6.0;6.0;-
20190227;6.0;6.0;6.0;6.0;-
20190228;6.0;6.0;6.0;6.0;-
