Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160801;5.0;5.3;5.1;5.15;13100
20160802;5.3;5.3;5.3;5.1;1900
20160803;5.3;5.3;5.3;5.3;-
20160804;5.25;5.35;5.25;5.3;209600
20160805;5.35;5.5;5.35;5.25;10300
20160808;5.5;5.5;5.5;5.35;1100
20160809;6.0;6.0;6.0;5.5;300
20160810;5.5;5.6;5.55;6.0;20500
20160811;5.25;6.0;5.3;5.55;10700
20160812;5.4;5.4;5.4;5.3;1000
20160815;5.55;5.55;5.55;5.4;400
20160816;5.5;5.5;5.5;5.55;3700
20160817;5.0;5.55;5.15;5.5;14100
20160818;4.65;5.15;4.75;5.15;269000
20160819;4.3;5.0;4.3;4.75;272700
20160822;3.9;4.3;3.95;4.3;191500
20160823;3.6;4.0;3.9;3.95;235400
20160824;4.25;4.3;4.25;3.9;400
20160825;4.25;4.65;4.25;4.25;153500
20160826;3.9;4.65;4.05;4.25;24700
20160829;4.05;4.05;4.05;4.05;-
20160830;3.9;4.4;4.0;4.05;14400
20160831;3.9;4.05;3.95;4.0;158900
