Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160801;19.0;19.55;19.4;19.05;17379100
20160802;19.5;21.0;20.0;19.4;19785400
20160803;20.25;20.75;20.25;20.0;13094300
20160804;19.4;20.25;19.65;20.25;3087500
20160805;19.5;20.0;19.8;19.65;11536100
20160808;19.55;19.8;19.7;19.8;9868500
20160809;19.65;20.0;19.75;19.7;5322500
20160810;19.8;20.0;19.85;19.75;4459000
20160811;19.75;20.0;19.9;19.85;3253300
20160812;19.9;20.25;20.0;19.9;1462800
20160815;20.0;20.5;20.25;20.0;1392800
20160816;20.25;21.5;21.0;20.25;6350000
20160817;21.0;21.75;21.25;21.0;8687200
20160818;21.0;21.5;21.25;21.25;19517400
20160819;20.5;21.5;21.0;21.25;41411500
20160822;20.5;21.25;20.75;21.0;2266300
20160823;20.75;21.5;21.25;20.75;2811400
20160824;21.0;21.75;21.25;21.25;22572400
20160825;19.15;21.5;20.0;21.25;26239200
20160826;19.5;19.85;19.65;20.0;9082500
20160829;19.75;20.25;19.95;19.65;46320000
20160830;19.8;20.25;19.95;19.95;12406600
20160831;20.0;20.5;20.0;19.95;12203800
