Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;15.15;15.15;15.15;15.15;-
KUKZ;Kakuzi;310.0;310.0;310.0;310.0;-
KAPC;Kapchorua Tea Kenya Plc;71.0;71.0;71.0;71.0;500
LIMT;Limuru Tea Plc;533.0;533.0;533.0;533.0;-
SASN;Sasini Tea and Coffee Ltd;21.0;21.0;21.0;21.0;-
WTK;Williamson Tea Kenya Plc;154.0;154.0;154.0;153.0;300
CGEN;Car and General (K) Ltd;19.1;19.1;19.1;19.1;1300
ABSA;ABSA Bank Kenya Plc;11.5;11.55;11.5;11.55;171900
COOP;Co-operative Bank of Kenya Ltd;14.0;14.2;14.1;14.1;198100
DTK;Diamond Trust Bank Kenya Ltd;153.0;155.0;153.0;158.0;10500
EQTY;Equity Group Holdings Ltd;39.25;40.0;39.75;39.25;1535900
HFCK;HF Group Ltd;5.35;5.5;5.36;5.48;105500
IMH;I & M Holdings Plc;85.0;88.0;85.5;90.0;21300
KCB;KCB Group Plc;39.0;39.5;39.0;39.0;1332000
NBK;National Bank of Kenya Ltd;5.6;5.8;5.75;5.8;8900
NCBA;NCBA Group Plc;22.75;23.0;22.8;22.95;21300
SBIC;Stanbic Holdings Plc;91.0;91.5;91.0;91.0;21700
SCBK;Standard Chartered Bank Kenya Ltd;188.0;195.0;189.0;190.5;2900
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.1;1.2;1.15;1.15;2200
XPRS;Express Ltd;5.2;5.2;5.2;5.1;5000
KQ;Kenya Airways Plc;9.5;9.65;9.55;9.65;38200
LKL;Longhorn Publishers Plc;5.0;5.25;5.0;5.05;42600
NBV;Nairobi Business Ventures Ltd;1.3;1.3;1.3;1.3;1000
NMG;Nation Media Group Plc;68.0;69.0;68.0;69.5;22200
SMER;Sameer Africa Plc;2.2;2.2;2.2;2.2;800
SGL;Standard Group Ltd;27.5;27.5;27.5;29.75;1000
TPSE;TPS Eastern Africa (Serena) Ltd;22.75;23.0;22.75;23.0;2200
UCHM;Uchumi Supermarket Ltd;0.6;0.65;0.6;0.65;1400
SCAN;WPP ScanGroup Plc;13.75;13.75;13.75;13.75;-
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;144.0;144.0;144.0;144.0;-
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;1600
CABL;East African Cables Ltd;2.75;2.75;2.75;2.7;800
PORT;East African Portland Cement Ltd;15.55;15.55;15.55;15.55;-
KENO;KenolKobil Ltd;19.5;19.9;19.65;19.55;15100
KEGN;Kenya Electricity Generating Company Plc;7.1;7.25;7.1;7.15;71400
KPLC;Kenya Power and Lighting Ltd;3.6;3.85;3.75;3.6;219000
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;28.0;28.0;28.0;28.0;-
UMME;Umeme Ltd;7.25;7.25;7.25;7.25;100
BRIT;Britam Holdings Ltd;10.2;10.85;10.6;10.55;30400
CIC;CIC Insurance Group Ltd;3.75;3.85;3.8;3.8;39000
JUB;Jubilee Holdings Ltd;420.0;420.0;420.0;420.0;100
KNRE;Kenya Re-Insurance Corporation Ltd;15.3;15.45;15.35;15.35;87900
LBTY;Liberty Kenya Holdings Ltd;11.8;13.3;12.8;12.1;68200
SLAM;Sanlam Kenya Plc;25.0;25.0;25.0;23.25;3500
CTUM;Centum Investment Company Ltd;27.25;28.0;27.55;28.05;11600
HAFR;Home Afrika Ltd;0.7;0.75;0.7;0.75;21200
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.45;2.45;2.45;2.5;100
TCL;Trans-Century Ltd;2.85;2.85;2.85;2.85;3000
NSE;Nairobi Securities Exchange Plc;13.8;14.45;14.25;14.2;5000
BAT;BAT Kenya Plc;550.0;550.0;550.0;550.0;100
BOC;BOC Kenya Plc;75.0;75.0;75.0;82.0;117000
CARB;Carbacid Investments Plc;10.6;10.85;10.7;10.85;52000
EABL;East African Breweries Ltd;164.0;170.0;164.0;166.0;361700
FTGH;Flame Tree Group Holdings Ltd;3.0;3.05;3.0;3.3;7700
ORCH;Kenya Orchards Ltd;14.0;14.0;14.0;14.0;-
MSC;Mumias Sugar Company Ltd;0.65;0.7;0.65;0.65;237400
UNGA;Unga Group Ltd;39.5;39.5;39.5;39.25;100
SCOM;Safaricom Plc;23.5;24.0;23.5;23.75;2172700
FAHR;Stanlib Fahari Income-REIT;9.5;9.5;9.5;10.1;500
GLD;Barclays NewGold ETF;1165.0;1165.0;1165.0;1165.0;-
^FNK15;FTSE NSE Kenya 15 Index;178.56;181.27;178.94;179.19;-
^FNK25;FTSE NSE Kenya 25 Index;182.92;185.98;183.2;184.09;-
^N20I;NSE 20-Share Index;2801.72;2801.72;2801.72;2806.58;-
^N25I;NSE 25-Share Index;3641.34;3641.34;3641.34;3661.67;-
^NASI;NSE All-Share Index;143.95;143.95;143.95;144.9;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1676.87;1676.87;1676.87;1683.56;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1404.46;1404.46;1404.46;1406.64;-
;;;;;;
