EGAD;Eaagads Ltd;17.0;17.0;17.0;10000
KUKZ;Kakuzi;38.75;42.0;40.75;8500
REA;Rea Vipingo Plantations Ltd;24.0;27.0;25.75;34500
SASN;Sasini Tea and Coffee Ltd;47.0;50.0;48.75;129500
WTK;Williamson Tea Kenya Ltd;80.0;80.0;80.0;2200
C&G;Car and General (K) Ltd;40.0;42.0;41.5;12600
CMC;CMC Holdings Ltd;124.0;126.0;124.0;218300
FIRE;Sameer Africa Ltd;17.5;18.25;17.85;154900
BBK;Barclays Bank Ltd;324.0;330.0;325.0;76300
DTK;Diamond Trust Bank Kenya Ltd;75.0;79.5;77.0;89300
EQTY;Equity Group Holdings Ltd;126.0;135.0;129.0;141600
HFCK;HF Group Limited;50.0;59.5;58.0;341900
KCB;Kenya Commercial Bank Ltd;182.0;196.0;192.0;91700
NBK;National Bank of Kenya Ltd;60.0;70.0;68.0;302300
NIC;NIC Bank Ltd;92.0;99.0;95.5;25100
CFC;Stanbic Holdings Ltd;83.0;89.0;86.5;12200
SCBK;Standard Chartered Bank Ltd;160.0;178.0;168.0;17600
XPRS;Express Ltd;24.0;25.0;24.5;16300
KQ;Kenya Airways Ltd;125.0;136.0;130.0;302800
NMG;Nation Media Group;230.0;240.0;234.0;13400
SGL;Standard Group Ltd;51.5;55.0;53.5;11400
TPSE;TPS Eastern Africa (Serena) Ltd;85.0;96.0;86.0;347800
SCAN;WPP ScanGroup Ltd;28.0;32.0;30.25;596200
ARM;ARM Cement Ltd;85.5;92.0;89.0;54300
BAMB;Bamburi Cement Ltd;190.0;190.0;190.0;5300
BERG;Crown Berger Ltd;37.5;39.0;38.25;28900
CABL;East African Cables Ltd;74.0;81.0;78.5;908000
PORT;East African Portland Cement Ltd;130.0;130.0;130.0;3000
KENO;KenolKobil Ltd;100.0;106.0;100.0;312500
KEGN;Kenya Electricity Generating Company Ltd;32.0;37.75;36.0;3.99M
KPLC;Kenya Power and Lighting Ltd;270.0;278.0;276.0;163500
TOTL;Total Kenya Ltd;36.0;37.25;36.75;76900
JUB;Jubilee Holdings Ltd;166.0;181.0;175.0;2400
PAFR;Sanlam Kenya Plc;90.0;94.0;91.5;1300
ICDC;Centum Investment Company Ltd;240.0;287.0;270.0;92400
OCH;Olympia Capital Holdings Ltd;15.0;16.0;15.1;2300
BAT;British American Tobacco Kenya Ltd;195.0;196.0;195.0;167500
EABL;East African Breweries Ltd;143.0;150.0;147.0;38800
MSC;Mumias Sugar Company Ltd;51.0;54.0;51.0;1.59M
UNGA;Unga Group Ltd;17.0;18.0;17.7;14800
^N20I;NSE 20-Share Index;4881.1;4881.1;4881.1;-
;;;;;
