KUKZ;Kakuzi;35.0;37.0;35.75;16800
REA;Rea Vipingo Plantations Ltd;22.0;23.5;22.75;63800
SASN;Sasini Tea and Coffee Ltd;46.0;51.0;50.0;37900
C&G;Car and General (K) Ltd;36.0;37.0;36.25;13000
CMC;CMC Holdings Ltd;120.0;125.0;124.0;94300
FIRE;Sameer Africa Ltd;15.0;15.95;15.3;70400
BBK;Barclays Bank Ltd;315.0;320.0;317.0;18100
DTK;Diamond Trust Bank Kenya Ltd;75.0;80.0;76.5;65200
EQTY;Equity Group Holdings Ltd;128.0;142.0;131.0;133800
HFCK;HF Group Limited;48.0;52.0;50.5;170200
KCB;Kenya Commercial Bank Ltd;181.0;193.0;185.0;89700
NBK;National Bank of Kenya Ltd;61.0;66.5;64.0;199400
NIC;NIC Bank Ltd;97.0;105.0;100.0;61700
CFC;Stanbic Holdings Ltd;86.0;90.0;87.5;42600
SCBK;Standard Chartered Bank Ltd;160.0;165.0;162.0;14400
XPRS;Express Ltd;23.0;24.0;23.75;54900
KQ;Kenya Airways Ltd;120.0;127.0;124.0;448700
NMG;Nation Media Group;210.0;210.0;210.0;3000
SGL;Standard Group Ltd;55.0;57.5;55.5;4700
TPSE;TPS Eastern Africa (Serena) Ltd;85.0;95.0;86.5;350700
SCAN;WPP ScanGroup Ltd;31.0;37.0;33.0;2.40M
ARM;ARM Cement Ltd;90.0;96.0;94.5;157400
BAMB;Bamburi Cement Ltd;190.0;197.0;192.0;66600
BERG;Crown Berger Ltd;34.0;37.0;35.5;9200
CABL;East African Cables Ltd;77.0;77.0;77.0;194100
PORT;East African Portland Cement Ltd;141.0;141.0;141.0;3400
KENO;KenolKobil Ltd;115.0;120.0;115.0;5700
KEGN;Kenya Electricity Generating Company Ltd;30.5;33.0;31.5;1.96M
KPLC;Kenya Power and Lighting Ltd;237.0;259.0;256.0;495200
TOTL;Total Kenya Ltd;36.0;37.0;36.75;75100
JUB;Jubilee Holdings Ltd;165.0;170.0;168.0;6800
PAFR;Sanlam Kenya Plc;88.0;90.0;89.5;1200
ICDC;Centum Investment Company Ltd;250.0;264.0;260.0;189000
OCH;Olympia Capital Holdings Ltd;14.5;14.5;14.5;700
BAT;British American Tobacco Kenya Ltd;184.0;186.0;184.0;30500
EABL;East African Breweries Ltd;140.0;142.0;141.0;226100
MSC;Mumias Sugar Company Ltd;54.0;59.0;57.0;521600
UNGA;Unga Group Ltd;17.2;18.75;18.3;51900
^N20I;NSE 20-Share Index;4750.8;4750.8;4750.8;-
;;;;;
