Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200901;0.42;0.45;0.42;0.43;60300
20200902;0.41;0.43;0.42;0.42;61000
20200903;0.38;0.46;0.39;0.42;194700
20200904;0.36;0.42;0.41;0.39;269300
20200907;0.4;0.45;0.41;0.41;43800
20200908;0.39;0.41;0.39;0.41;19600
20200909;0.38;0.41;0.38;0.39;127900
20200910;0.38;0.41;0.4;0.38;13600
20200911;0.36;0.41;0.37;0.4;935500
20200914;0.34;0.4;0.35;0.37;297000
20200915;0.35;0.38;0.37;0.35;77000
20200916;0.37;0.4;0.38;0.37;228400
20200917;0.39;0.41;0.4;0.38;277600
20200918;0.41;0.43;0.42;0.4;66800
20200921;0.41;0.45;0.44;0.42;136400
20200922;0.4;0.45;0.41;0.44;170000
20200923;0.41;0.45;0.42;0.41;10100
20200924;0.41;0.45;0.42;0.42;34400
20200925;0.42;0.45;0.44;0.42;65000
20200928;0.41;0.45;0.44;0.44;2800
20200929;0.41;0.45;0.43;0.44;13400
20200930;0.43;0.44;0.43;0.43;11500
