Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200901;22.85;23.0;22.95;23.0;4200
20200902;21.0;23.0;21.1;22.95;122000
20200903;23.0;23.0;23.0;21.1;8100
20200904;23.0;23.0;23.0;23.0;200
20200907;22.0;23.0;22.75;23.0;800
20200908;22.7;22.7;22.7;22.75;200
20200909;22.5;23.5;22.95;22.7;7000
20200910;23.5;23.9;23.65;22.95;300
20200911;23.5;23.75;23.7;23.65;600
20200914;23.65;23.9;23.75;23.7;200
20200915;23.0;23.0;23.0;23.75;100
20200916;22.9;23.9;23.0;23.0;1200
20200917;23.75;23.75;23.75;23.0;1300
20200918;23.5;23.5;23.5;23.75;200
20200921;23.5;23.75;23.65;23.5;600
20200922;23.8;24.5;24.4;23.65;700
20200923;23.0;24.1;23.45;24.4;9000
20200924;24.1;24.5;24.2;23.45;700
20200925;23.45;24.1;23.75;24.2;1000
20200928;23.8;23.8;23.8;23.75;-
20200929;23.0;23.75;23.45;23.8;1000
20200930;23.45;23.45;23.45;23.45;-
