Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200901;1732.44;1732.44;1732.44;1711.17;-
20200902;1747.1;1747.1;1747.1;1732.44;-
20200903;1748.47;1748.47;1748.47;1747.1;-
20200904;1712.22;1712.22;1712.22;1748.47;-
20200907;1692.75;1692.75;1692.75;1712.22;-
20200908;1676.62;1676.62;1676.62;1692.75;-
20200909;1690.81;1690.81;1690.81;1676.62;-
20200910;1721.23;1721.23;1721.23;1690.81;-
20200911;1733.51;1733.51;1733.51;1721.23;-
20200914;1733.88;1733.88;1733.88;1733.51;-
20200915;1733.8;1733.8;1733.8;1733.88;-
20200916;1728.1;1728.1;1728.1;1733.8;-
20200917;1708.32;1708.32;1708.32;1728.1;-
20200918;1723.32;1723.32;1723.32;1708.32;-
20200921;1710.97;1710.97;1710.97;1723.32;-
20200922;1711.21;1711.21;1711.21;1710.97;-
20200923;1710.44;1710.44;1710.44;1711.21;-
20200924;1713.57;1713.57;1713.57;1710.44;-
20200925;1730.06;1730.06;1730.06;1713.57;-
20200928;1745.34;1745.34;1745.34;1730.06;-
20200929;1741.35;1741.35;1741.35;1745.34;-
20200930;1742.51;1742.51;1742.51;1741.35;-
