Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20080303;43.0;49.5;48.25;47.5;40100
20080304;47.0;50.0;49.0;48.25;112200
20080305;49.5;51.5;50.0;49.0;176000
20080306;50.5;53.0;51.0;50.0;195000
20080307;50.0;52.5;51.0;51.0;208600
20080310;48.0;51.0;49.75;51.0;189600
20080311;45.0;50.0;47.25;49.75;70800
20080312;44.5;47.0;45.25;47.25;44000
20080313;45.0;47.0;46.0;45.25;63000
20080314;44.5;46.0;45.25;46.0;41100
20080317;40.75;45.0;42.0;45.25;27900
20080318;40.5;41.5;40.75;42.0;79000
20080319;38.0;42.0;41.5;40.75;72200
20080320;40.0;45.5;42.0;41.5;246700
20080325;41.0;45.0;44.25;42.0;54500
20080326;44.0;44.25;44.0;44.25;26000
20080327;42.5;44.0;43.5;44.0;77100
20080328;41.0;46.75;42.5;43.5;31800
20080331;41.0;43.5;42.0;42.5;36900
