20080303;27.0;28.5;27.75;27.25;1.07M
20080304;27.25;29.0;28.0;27.75;783700
20080305;27.0;28.5;27.75;28.0;1.01M
20080306;28.0;28.5;28.0;27.75;198500
20080307;28.0;28.5;28.0;28.0;680100
20080310;27.0;28.25;27.75;28.0;399800
20080311;26.0;28.0;27.0;27.75;288300
20080312;26.0;27.0;26.75;27.0;229000
20080313;25.75;27.0;26.0;26.75;259700
20080314;25.0;26.0;25.5;26.0;230100
20080317;24.0;26.0;25.25;25.5;318700
20080318;24.0;25.5;24.75;25.25;362500
20080319;25.0;26.25;25.0;24.75;291500
20080320;25.0;25.75;25.0;25.0;261100
20080325;25.0;25.75;25.25;25.0;90700
20080326;24.75;25.75;25.0;25.25;268700
20080327;24.75;25.5;24.75;25.0;130200
20080328;25.0;25.25;25.0;24.75;119500
20080331;24.75;25.5;25.0;25.0;222300
20080303;27.0;28.5;27.75;27.25;1.07M
20080304;27.25;29.0;28.0;27.75;783700
20080305;27.0;28.5;27.75;28.0;1.01M
20080306;28.0;28.5;28.0;27.75;198500
20080307;28.0;28.5;28.0;28.0;680100
20080310;27.0;28.25;27.75;28.0;399800
20080311;26.0;28.0;27.0;27.75;288300
20080312;26.0;27.0;26.75;27.0;229000
20080313;25.75;27.0;26.0;26.75;259700
20080314;25.0;26.0;25.5;26.0;230100
20080317;24.0;26.0;25.25;25.5;318700
20080318;24.0;25.5;24.75;25.25;362500
20080319;25.0;26.25;25.0;24.75;291500
20080320;25.0;25.75;25.0;25.0;261100
20080325;25.0;25.75;25.25;25.0;90700
20080326;24.75;25.75;25.0;25.25;268700
20080327;24.75;25.5;24.75;25.0;130200
20080328;25.0;25.25;25.0;24.75;119500
20080331;24.75;25.5;25.0;25.0;222300
