20080303;15.4;15.9;15.55;15.15;799600
20080304;14.25;16.0;15.55;15.55;1.28M
20080305;15.3;15.9;15.5;15.55;2.00M
20080306;14.35;15.95;15.1;15.5;1.85M
20080307;15.0;15.3;15.05;15.1;964500
20080310;15.0;15.5;15.0;15.05;752500
20080311;14.0;15.1;14.75;15.0;584700
20080312;14.5;14.95;14.6;14.75;364300
20080313;14.5;15.0;14.75;14.6;695600
20080314;14.05;15.0;14.65;14.75;1.33M
20080317;14.05;15.0;14.35;14.65;573600
20080318;13.8;14.2;14.0;14.35;215500
20080319;13.9;14.3;14.05;14.0;454000
20080320;14.0;14.55;14.25;14.05;367400
20080325;14.05;14.6;14.3;14.25;585000
20080326;14.0;14.35;14.2;14.3;225600
20080327;14.0;14.35;14.0;14.2;80600
20080328;14.0;14.5;14.25;14.0;431700
20080331;13.0;14.5;14.1;14.25;316000
