20180710;2017.72;2017.72;2017.72;2008.3;-
20180711;1997.28;1997.28;1997.28;2017.72;-
20180712;1992.43;1992.43;1992.43;1997.28;-
20180713;1987.68;1987.68;1987.68;1992.43;-
20180718;2002.77;2002.77;2002.77;1984.77;-
20180720;2012.85;2012.85;2012.85;2016.5;-
20180723;2012.13;2012.13;2012.13;2012.85;-
20180724;2014.2;2014.2;2014.2;2012.13;-
20180725;2021.4;2021.4;2021.4;2014.2;-
20180727;2020.03;2020.03;2020.03;2021.58;-
20180730;2015.14;2015.14;2015.14;2020.03;-
20180731;1990.53;1990.53;1990.53;2015.14;-
