20170502,13.05,13.05,13.05,3600
20170503,12.8,13.3,12.9,13400
20170504,12.8,13.3,12.9,13400
20170505,12.8,12.9,12.8,10100
20170508,13.35,13.35,13.35,2000
20170509,13.35,13.35,13.35,100
20170510,13.0,13.05,13.0,7100
20170511,12.5,13.0,12.8,28000
20170512,13.3,13.35,13.3,2200
20170515,13.3,13.35,13.3,2800
20170516,13.3,13.3,13.3,-
20170517,12.75,13.3,13.0,23500
20170518,12.55,13.3,12.8,5500
20170519,12.9,13.3,12.9,153100
20170522,12.9,12.9,12.9,-
20170523,12.9,12.9,12.9,3200
20170524,12.6,12.75,12.7,33500
20170525,12.6,13.35,12.6,53300
20170526,13.3,13.3,13.3,2500
20170529,13.35,13.35,13.35,15000
20170530,13.3,13.3,13.3,4500
20170531,12.75,13.0,12.85,21700
