20170502,19.0,24.0,19.95,37500
20170503,19.35,20.0,19.6,3000
20170504,19.35,20.0,19.6,3000
20170505,19.6,22.0,19.95,27400
20170508,20.0,20.25,20.0,9200
20170509,19.65,19.95,19.75,15700
20170510,21.5,21.5,21.5,3100
20170511,19.35,21.5,19.9,53700
20170512,20.0,20.0,20.0,87300
20170515,19.6,19.75,19.7,377000
20170516,19.5,19.8,19.5,119200
20170517,19.7,19.75,19.7,5600
20170518,19.35,20.0,19.95,385900
20170519,20.0,21.5,20.0,2200
20170522,20.0,20.5,20.0,4700
20170523,19.75,20.5,19.75,302800
20170524,20.0,20.5,20.0,5100
20170525,19.9,20.0,19.9,509800
20170526,20.0,21.5,20.5,23900
20170529,20.25,21.5,20.5,10600
20170530,21.25,21.5,21.25,18600
20170531,20.5,21.5,20.5,5100
