Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;34.75;34.75;34.75;34.75;-
KUKZ;Kakuzi;255.0;255.0;255.0;255.0;-
KAPC;Kapchorua Tea Kenya Plc;130.0;130.0;130.0;130.0;100
LIMT;Limuru Tea Plc;952.0;952.0;952.0;952.0;-
SASN;Sasini Tea and Coffee Ltd;16.8;18.0;17.0;17.0;44600
WTK;Williamson Tea Kenya Plc;280.0;280.0;280.0;280.0;-
CGEN;Car and General (K) Ltd;45.0;45.0;45.0;45.0;1500
ABSA;ABSA Bank Kenya Plc;15.9;16.05;15.95;15.95;303800
COOP;Co-operative Bank of Kenya Ltd;21.0;22.0;21.25;21.0;817300
DTK;Diamond Trust Bank Kenya Ltd;230.0;230.0;230.0;230.0;100
EQTY;Equity Group Holdings Ltd;47.0;48.25;47.75;48.0;1865600
HFCK;HF Group Ltd;34.0;35.0;34.95;35.0;200700
IMH;I & M Holdings Plc;121.0;125.0;123.5;120.75;84400
KCB;KCB Group Plc;64.0;65.5;64.5;64.0;2560300
NBK;National Bank of Kenya Ltd;23.5;24.0;23.75;22.75;68700
NCBA;NCBA Group Plc;56.0;59.0;57.0;56.75;39200
SBIC;Stanbic Holdings Plc;125.0;127.0;126.0;126.0;113200
SCBK;Standard Chartered Bank Kenya Ltd;341.0;344.0;342.75;341.75;2900
EVRD;Eveready East Africa Ltd;3.7;4.1;3.95;3.8;11500
XPRS;Express Ltd;5.7;5.7;5.7;5.7;3100
KQ;Kenya Airways Plc;7.35;7.7;7.45;7.5;254300
LKL;Longhorn Publishers Plc;8.05;8.4;8.35;8.35;25900
NMG;Nation Media Group Plc;235.0;237.0;235.0;237.0;2400
SMER;Sameer Africa Plc;5.2;5.5;5.25;5.5;1100
SGL;Standard Group Ltd;34.0;34.0;34.0;34.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;33.75;33.75;33.75;33.75;7500
UCHM;Uchumi Supermarket Ltd;10.05;10.5;10.45;10.45;206300
SCAN;WPP ScanGroup Plc;44.0;45.0;44.25;44.75;75700
ARM;ARM Cement Ltd;72.0;77.0;76.5;77.5;807500
BAMB;Bamburi Cement Ltd;150.0;155.0;154.0;155.0;188000
CRWN;Crown Berger Ltd;106.0;106.0;106.0;117.0;7100
CABL;East African Cables Ltd;15.2;15.7;15.55;15.75;3200
PORT;East African Portland Cement Ltd;54.5;55.0;54.5;59.5;1000
KENO;KenolKobil Ltd;8.8;9.0;8.8;8.75;93100
KEGN;Kenya Electricity Generating Company Plc;10.0;10.25;10.05;10.0;180500
KPLC;Kenya Power and Lighting Ltd;17.0;17.3;17.05;17.0;230200
KPLC-P4;KPLC-P4;5.3;5.3;5.3;5.3;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;22.75;24.5;24.0;23.75;6100
UMME;Umeme Ltd;17.95;17.95;17.95;19.0;3800
BRIT;Britam Holdings Ltd;25.5;26.0;25.5;25.5;231000
CIC;CIC Insurance Group Ltd;9.0;9.4;9.2;9.35;203700
JUB;Jubilee Holdings Ltd;520.0;571.0;569.0;540.0;74500
KNRE;Kenya Re-Insurance Corporation Ltd;17.0;18.6;18.4;18.25;249600
LBTY;Liberty Kenya Holdings Ltd;23.0;24.0;23.5;23.0;164200
SLAM;Sanlam Kenya Plc;125.0;128.0;126.0;120.0;3300
CTUM;Centum Investment Company Ltd;59.0;61.0;60.25;60.25;928700
HAFR;Home Afrika Ltd;3.1;3.2;3.1;3.1;590300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;5.8;5.8;5.8;5.5;1000
TCL;Trans-Century Ltd;17.0;17.05;17.0;17.4;1700
NSE;Nairobi Securities Exchange Plc;19.5;19.65;19.6;19.6;142700
BAT;BAT Kenya Plc;680.0;740.0;689.0;731.0;9500
BOC;BOC Kenya Plc;135.0;135.0;135.0;136.0;65000
CARB;Carbacid Investments Plc;20.5;21.5;21.25;21.25;28700
EABL;East African Breweries Ltd;330.0;338.0;337.0;333.0;128300
FTGH;Flame Tree Group Holdings Ltd;9.4;9.4;9.4;9.4;6600
ORCH;Kenya Orchards Ltd;110.0;110.0;110.0;112.0;500
MSC;Mumias Sugar Company Ltd;2.15;2.3;2.2;2.15;467900
UNGA;Unga Group Ltd;45.0;45.0;45.0;43.0;700
SCOM;Safaricom Plc;16.0;16.35;16.1;16.0;5472900
^FNK15;FTSE NSE Kenya 15 Index;227.39;229.69;228.59;227.41;-
^FNK25;FTSE NSE Kenya 25 Index;227.69;229.98;228.88;227.69;-
^N20I;NSE 20-Share Index;5128.02;5128.02;5128.02;5136.2;-
^NASI;NSE All-Share Index;170.78;170.78;170.78;170.31;-
;;;;;;
