20080603;19.1;19.8;19.4;19.05;877700
20080604;19.5;21.25;20.5;19.4;901200
20080605;20.5;22.5;21.75;20.5;1.28M
20080606;21.75;23.5;22.25;21.75;1.71M
20080609;20.75;23.0;21.25;22.25;2.10M
20080610;20.0;22.5;21.0;21.25;3.35M
20080611;20.25;22.0;21.5;21.0;2.20M
20080612;21.0;22.25;21.75;21.5;261800
20080613;21.5;23.25;22.5;21.75;648400
20080616;22.0;23.0;22.25;22.5;360800
20080617;22.0;22.75;22.25;22.25;716800
20080618;21.5;22.5;22.0;22.25;782500
20080619;21.0;22.0;21.5;22.0;846000
20080620;21.0;22.0;21.5;21.5;625400
20080623;20.0;21.5;20.75;21.5;3.39M
20080624;20.5;21.5;21.0;20.75;328900
20080625;20.75;22.25;21.0;21.0;451000
20080626;20.5;21.0;20.5;21.0;542000
20080627;19.05;21.0;19.55;20.5;1.87M
20080630;19.5;21.0;20.25;19.55;1.28M
