Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;27.25;27.25;27.25;27.25;300
KUKZ;Kakuzi;85.0;85.0;85.0;83.0;5000
KAPC;Kapchorua Tea Kenya Plc;135.0;135.0;135.0;135.0;-
LIMT;Limuru Tea Plc;490.0;490.0;490.0;490.0;-
SASN;Sasini Tea and Coffee Ltd;14.05;14.4;14.1;14.4;4400
WTK;Williamson Tea Kenya Plc;236.0;236.0;236.0;234.0;100
CGEN;Car and General (K) Ltd;23.5;23.5;23.5;23.5;-
ABSA;ABSA Bank Kenya Plc;17.3;17.75;17.6;17.7;1346800
COOP;Co-operative Bank of Kenya Ltd;15.8;16.25;15.95;15.9;298500
DTK;Diamond Trust Bank Kenya Ltd;170.0;170.0;170.0;170.0;200
EQTY;Equity Group Holdings Ltd;33.5;34.0;33.5;33.5;1521900
HFCK;HF Group Ltd;26.5;27.0;26.6;26.7;171000
IMH;I & M Holdings Plc;95.0;96.0;95.0;95.0;29900
KCB;KCB Group Plc;42.25;43.0;42.5;42.25;399300
NBK;National Bank of Kenya Ltd;22.0;22.5;22.0;22.0;57100
NCBA;NCBA Group Plc;57.0;58.0;57.5;57.0;21700
SBIC;Stanbic Holdings Plc;67.0;70.0;67.5;66.0;22800
SCBK;Standard Chartered Bank Kenya Ltd;304.0;307.0;304.75;303.75;3900
EVRD;Eveready East Africa Ltd;2.9;3.0;2.9;2.9;139700
XPRS;Express Ltd;3.7;4.0;3.8;3.95;900
KQ;Kenya Airways Plc;8.75;9.7;9.3;9.65;113100
LKL;Longhorn Publishers Plc;10.65;10.65;10.65;10.65;-
NMG;Nation Media Group Plc;310.0;314.0;312.0;311.0;3800
SMER;Sameer Africa Plc;5.05;5.15;5.1;5.15;12800
SGL;Standard Group Ltd;27.5;28.0;27.75;28.0;700
TPSE;TPS Eastern Africa (Serena) Ltd;49.25;50.0;49.5;50.0;1400
UCHM;Uchumi Supermarket Ltd;19.5;19.7;19.6;19.6;57500
SCAN;WPP ScanGroup Plc;63.5;64.5;64.0;61.5;11900
ARM;ARM Cement Ltd;68.0;68.0;68.0;68.0;2100
BAMB;Bamburi Cement Ltd;217.0;220.0;217.0;217.0;400
CRWN;Crown Berger Ltd;57.0;57.0;57.0;57.0;-
CABL;East African Cables Ltd;16.5;17.0;16.7;16.65;18600
PORT;East African Portland Cement Ltd;55.0;56.5;55.5;56.0;2100
KENO;KenolKobil Ltd;8.8;9.0;8.85;8.85;176100
KEGN;Kenya Electricity Generating Company Plc;16.1;16.25;16.1;16.25;78500
KPLC;Kenya Power and Lighting Ltd;14.15;14.2;14.15;14.2;202800
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;15.25;15.25;15.25;15.0;2200
BRIT;Britam Holdings Ltd;8.0;8.15;8.0;8.1;106600
CIC;CIC Insurance Group Ltd;4.85;4.95;4.9;4.85;397100
JUB;Jubilee Holdings Ltd;270.0;270.0;270.0;269.0;4000
KNRE;Kenya Re-Insurance Corporation Ltd;16.45;17.0;16.95;16.55;730400
LBTY;Liberty Kenya Holdings Ltd;12.0;12.0;12.0;12.0;35500
SLAM;Sanlam Kenya Plc;55.0;55.5;55.0;53.5;7900
CTUM;Centum Investment Company Ltd;23.0;23.25;23.0;22.8;16100
HAFR;Home Afrika Ltd;19.75;20.0;19.95;18.75;14600
OCH;Olympia Capital Holdings Ltd;4.45;4.85;4.65;4.45;1000
TCL;Trans-Century Ltd;34.5;35.0;34.75;33.0;588000
BAT;BAT Kenya Plc;564.0;580.0;570.0;576.0;400
BOC;BOC Kenya Plc;116.0;116.0;116.0;116.0;-
CARB;Carbacid Investments Plc;144.0;144.0;144.0;144.0;-
EABL;East African Breweries Ltd;352.0;360.0;352.0;351.0;101200
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;4.3;4.45;4.35;4.3;663200
UNGA;Unga Group Ltd;16.15;16.45;16.15;16.0;10400
SCOM;Safaricom Plc;7.05;7.3;7.15;7.05;1336400
^FNK15;FTSE NSE Kenya 15 Index;161.55;161.55;161.55;161.03;-
^FNK25;FTSE NSE Kenya 25 Index;165.77;165.77;165.77;165.19;-
^N20I;NSE 20-Share Index;4801.63;4801.63;4801.63;4796.3;-
^NASI;NSE All-Share Index;123.71;123.71;123.71;123.22;-
;;;;;;
