Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;24.0;24.0;24.0;22.0;1000
KUKZ;Kakuzi;316.0;316.0;316.0;316.0;-
KAPC;Kapchorua Tea Kenya Plc;90.0;93.0;90.0;93.0;4900
LIMT;Limuru Tea Plc;799.0;799.0;799.0;799.0;-
SASN;Sasini Tea and Coffee Ltd;18.8;19.7;19.3;19.65;2900
WTK;Williamson Tea Kenya Plc;188.0;189.0;188.0;189.0;800
CGEN;Car and General (K) Ltd;34.0;34.0;34.0;34.0;-
ABSA;ABSA Bank Kenya Plc;11.7;11.95;11.7;11.75;1490200
COOP;Co-operative Bank of Kenya Ltd;19.15;23.0;20.25;21.0;6289500
DTK;Diamond Trust Bank Kenya Ltd;210.0;215.0;211.0;215.0;45300
EQTY;Equity Group Holdings Ltd;41.5;42.25;41.75;41.5;5194700
HFCK;HF Group Ltd;20.5;20.75;20.5;20.0;6500
IMH;I & M Holdings Plc;100.0;100.0;100.0;100.0;109600
KCB;KCB Group Plc;41.0;42.0;41.25;41.25;5973900
NBK;National Bank of Kenya Ltd;14.75;15.45;14.95;14.95;700
NCBA;NCBA Group Plc;40.0;41.0;40.0;40.0;15100
SBIC;Stanbic Holdings Plc;86.5;87.0;86.5;86.5;3800
SCBK;Standard Chartered Bank Kenya Ltd;203.0;209.0;207.0;203.0;65000
EVRD;Eveready East Africa Ltd;2.75;2.8;2.75;2.7;11900
XPRS;Express Ltd;4.4;4.4;4.4;4.4;100
KQ;Kenya Airways Plc;4.05;4.4;4.15;4.05;37300
LKL;Longhorn Publishers Plc;5.2;5.5;5.3;5.2;13700
NMG;Nation Media Group Plc;179.0;190.0;181.0;180.0;4700
SMER;Sameer Africa Plc;3.75;3.85;3.75;3.75;2100
SGL;Standard Group Ltd;28.0;32.0;29.25;30.5;1100
TPSE;TPS Eastern Africa (Serena) Ltd;26.0;27.0;26.0;25.75;2200
UCHM;Uchumi Supermarket Ltd;5.0;5.4;5.2;5.5;5400
SCAN;WPP ScanGroup Plc;27.0;29.25;28.5;27.0;4700
ARM;ARM Cement Ltd;29.75;29.75;29.75;29.5;400
BAMB;Bamburi Cement Ltd;187.0;190.0;189.0;189.0;5700
CRWN;Crown Berger Ltd;56.0;56.5;56.0;62.0;3300
CABL;East African Cables Ltd;7.5;7.55;7.5;7.5;8700
PORT;East African Portland Cement Ltd;45.5;45.5;45.5;45.5;-
KENO;KenolKobil Ltd;10.8;11.6;11.4;10.95;7365000
KEGN;Kenya Electricity Generating Company Plc;7.5;7.85;7.7;7.65;3099700
KPLC;Kenya Power and Lighting Ltd;11.1;11.45;11.2;11.45;28500
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;17.4;17.4;17.4;17.4;300
UMME;Umeme Ltd;17.1;17.1;17.1;17.1;-
BRIT;Britam Holdings Ltd;10.5;11.35;10.9;11.0;86600
CIC;CIC Insurance Group Ltd;5.9;6.15;6.1;6.0;1684200
JUB;Jubilee Holdings Ltd;472.0;472.0;472.0;472.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;20.0;20.25;20.0;20.0;20100
LBTY;Liberty Kenya Holdings Ltd;16.45;16.5;16.45;16.5;8100
SLAM;Sanlam Kenya Plc;47.0;50.0;47.25;50.5;4500
CTUM;Centum Investment Company Ltd;44.75;45.25;45.05;44.95;42700
HAFR;Home Afrika Ltd;1.8;1.9;1.8;1.75;36900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.0;4.25;4.1;4.0;12000
TCL;Trans-Century Ltd;5.8;5.8;5.8;5.75;10000
NSE;Nairobi Securities Exchange Plc;23.5;25.0;24.4;23.65;57200
BAT;BAT Kenya Plc;845.0;850.0;849.0;844.0;45000
BOC;BOC Kenya Plc;95.0;95.0;95.0;95.0;-
CARB;Carbacid Investments Plc;14.95;14.95;14.95;14.95;5000
EABL;East African Breweries Ltd;284.0;285.0;284.0;283.0;465000
FTGH;Flame Tree Group Holdings Ltd;6.3;7.4;6.85;7.0;37900
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.5;1.55;1.5;1.5;860200
UNGA;Unga Group Ltd;37.0;37.25;37.0;37.75;4100
SCOM;Safaricom Plc;16.4;16.6;16.5;16.45;12994100
FAHR;Stanlib Fahari Income-REIT;20.0;20.25;20.0;20.0;7700
^FNK15;FTSE NSE Kenya 15 Index;184.41;187.91;185.65;185.7;-
^FNK25;FTSE NSE Kenya 25 Index;184.8;187.26;185.72;185.57;-
^N20I;NSE 20-Share Index;3946.19;3946.19;3946.19;3927.65;-
^N25I;NSE 25-Share Index;4228.22;4228.22;4228.22;4230.84;-
^NASI;NSE All-Share Index;145.68;145.68;145.68;145.72;-
;;;;;;
