Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;23.75;23.75;23.75;23.75;-
KUKZ;Kakuzi;300.0;300.0;300.0;300.0;-
KAPC;Kapchorua Tea Kenya Plc;94.0;94.0;94.0;94.0;-
LIMT;Limuru Tea Plc;840.0;840.0;840.0;810.0;100
SASN;Sasini Tea and Coffee Ltd;18.65;20.0;19.75;19.35;20500
WTK;Williamson Tea Kenya Plc;185.0;200.0;196.0;185.0;6500
CGEN;Car and General (K) Ltd;37.5;37.5;37.5;37.5;-
ABSA;ABSA Bank Kenya Plc;11.5;12.4;11.85;12.15;590500
COOP;Co-operative Bank of Kenya Ltd;18.85;19.5;19.1;18.5;280000
DTK;Diamond Trust Bank Kenya Ltd;206.0;209.0;207.0;205.0;12500
EQTY;Equity Group Holdings Ltd;39.75;43.0;40.75;39.75;754300
HFCK;HF Group Ltd;21.25;21.5;21.35;21.1;29800
IMH;I & M Holdings Plc;98.5;100.0;99.75;99.0;13000
KCB;KCB Group Plc;40.75;41.75;40.75;40.75;4668400
NBK;National Bank of Kenya Ltd;15.0;15.65;15.35;15.0;10200
NCBA;NCBA Group Plc;40.0;42.75;41.7;41.0;46700
SBIC;Stanbic Holdings Plc;80.0;86.0;85.0;80.0;10500
SCBK;Standard Chartered Bank Kenya Ltd;196.0;205.0;198.0;195.75;3200
EVRD;Eveready East Africa Ltd;2.6;2.7;2.65;2.7;9300
XPRS;Express Ltd;4.5;4.5;4.5;4.45;-
KQ;Kenya Airways Plc;4.4;4.5;4.45;4.45;135600
LKL;Longhorn Publishers Plc;5.7;5.8;5.75;5.85;28600
NMG;Nation Media Group Plc;180.0;190.0;185.0;189.0;9000
SMER;Sameer Africa Plc;3.55;3.55;3.55;3.55;3200
SGL;Standard Group Ltd;28.5;28.5;28.5;28.5;-
TPSE;TPS Eastern Africa (Serena) Ltd;27.0;27.5;27.25;27.0;6200
UCHM;Uchumi Supermarket Ltd;6.0;6.45;6.3;6.1;98500
SCAN;WPP ScanGroup Plc;26.25;28.0;26.5;28.0;13400
ARM;ARM Cement Ltd;33.0;33.0;33.0;34.5;2100
BAMB;Bamburi Cement Ltd;190.0;190.0;190.0;197.0;300
CRWN;Crown Berger Ltd;56.0;56.0;56.0;56.0;-
CABL;East African Cables Ltd;7.3;7.45;7.3;7.45;5200
PORT;East African Portland Cement Ltd;43.5;43.5;43.5;43.5;100
KENO;KenolKobil Ltd;10.3;10.95;10.6;10.75;489900
KEGN;Kenya Electricity Generating Company Plc;7.2;7.8;7.4;7.25;292600
KPLC;Kenya Power and Lighting Ltd;11.0;11.45;11.05;11.3;91800
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;16.6;17.0;16.95;16.6;7100
UMME;Umeme Ltd;17.0;17.25;17.1;17.0;358700
BRIT;Britam Holdings Ltd;12.0;12.0;12.0;11.95;36600
CIC;CIC Insurance Group Ltd;5.95;6.0;5.95;5.95;268800
JUB;Jubilee Holdings Ltd;460.0;460.0;460.0;460.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;19.8;20.0;19.95;20.1;16600
LBTY;Liberty Kenya Holdings Ltd;15.1;15.5;15.35;15.05;14700
SLAM;Sanlam Kenya Plc;55.0;55.0;55.0;52.0;100
CTUM;Centum Investment Company Ltd;44.25;45.0;44.5;44.2;27700
HAFR;Home Afrika Ltd;1.85;2.0;1.85;1.85;27300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.05;4.3;4.2;4.05;600
TCL;Trans-Century Ltd;6.0;6.2;6.0;6.0;8200
NSE;Nairobi Securities Exchange Plc;22.5;22.75;22.6;22.75;18600
BAT;BAT Kenya Plc;840.0;840.0;840.0;830.0;1000
BOC;BOC Kenya Plc;95.0;95.0;95.0;90.0;200
CARB;Carbacid Investments Plc;14.0;14.9;14.35;14.8;500
EABL;East African Breweries Ltd;270.0;275.0;270.0;270.0;5700
FTGH;Flame Tree Group Holdings Ltd;7.4;7.4;7.4;7.3;100
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.5;1.6;1.55;1.45;386900
UNGA;Unga Group Ltd;38.0;38.75;38.0;38.0;17400
SCOM;Safaricom Plc;16.2;17.25;16.9;16.55;26787700
FAHR;Stanlib Fahari Income-REIT;20.0;20.25;20.0;20.0;70900
^FNK15;FTSE NSE Kenya 15 Index;180.91;186.09;183.3;181.7;-
^FNK25;FTSE NSE Kenya 25 Index;181.1;186.87;184.06;182.11;-
^N20I;NSE 20-Share Index;3932.48;3932.48;3932.48;3932.86;-
^N25I;NSE 25-Share Index;4172.71;4172.71;4172.71;4138.27;-
^NASI;NSE All-Share Index;145.21;145.21;145.21;143.71;-
;;;;;;
