Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20211101;1640.01;1640.01;1640.01;1644.91;-
20211102;1638.27;1638.27;1638.27;1640.01;-
20211103;1639.7;1639.7;1639.7;1638.27;-
20211104;1630.63;1630.63;1630.63;1639.7;-
20211105;1623.13;1623.13;1623.13;1630.63;-
20211108;1619.51;1619.51;1619.51;1623.13;-
20211109;1631.37;1631.37;1631.37;1619.51;-
20211110;1645.94;1645.94;1645.94;1631.37;-
20211111;1641.52;1641.52;1641.52;1645.94;-
20211112;1635.32;1635.32;1635.32;1641.52;-
20211115;1623.0;1623.0;1623.0;1635.32;-
20211116;1620.09;1620.09;1620.09;1623.0;-
20211117;1614.83;1614.83;1614.83;1620.09;-
20211118;1620.52;1620.52;1620.52;1614.83;-
20211119;1616.96;1616.96;1616.96;1620.52;-
20211122;1599.77;1599.77;1599.77;1616.96;-
20211123;1589.94;1589.94;1589.94;1599.77;-
20211124;1572.29;1572.29;1572.29;1589.94;-
20211125;1570.02;1570.02;1570.02;1572.29;-
20211126;1579.18;1579.18;1579.18;1570.02;-
20211129;1566.87;1566.87;1566.87;1579.18;-
20211130;1551.41;1551.41;1551.41;1566.87;-
