Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130402;22.5;24.0;23.25;22.0;146700
20130403;22.5;24.0;22.75;23.25;159000
20130404;21.5;22.75;22.0;22.75;77200
20130405;21.5;22.5;21.75;22.0;33900
20130408;21.5;22.0;21.75;21.75;99200
20130409;21.5;22.0;21.75;21.75;99200
20130410;22.0;22.0;22.0;21.75;45100
20130411;21.75;22.5;21.75;22.0;317600
20130412;21.75;23.0;22.0;21.75;140900
20130415;22.0;24.0;23.0;22.0;66300
20130416;22.0;23.75;22.5;23.0;37400
20130417;22.0;24.0;23.0;22.5;57300
20130418;22.0;24.0;22.75;23.0;112900
20130419;21.5;23.0;22.5;22.75;45700
20130422;21.75;23.0;22.0;22.5;129800
20130423;22.0;22.5;22.25;22.0;139000
20130424;21.5;22.0;21.75;22.25;168500
20130425;19.6;21.5;19.9;21.75;195800
20130426;19.75;21.5;20.5;19.9;35200
20130429;19.75;20.5;19.8;20.5;174300
20130430;19.75;20.0;19.75;19.8;1044100
