EGAD;Eaagads Ltd;17.0;17.0;17.0;1000
KUKZ;Kakuzi;40.0;40.0;40.0;6700
REA;Rea Vipingo Plantations Ltd;26.5;27.5;26.5;196100
SASN;Sasini Tea and Coffee Ltd;52.0;58.0;55.5;36900
WTK;Williamson Tea Kenya Ltd;80.0;80.0;80.0;2000
C&G;Car and General (K) Ltd;53.0;55.0;53.5;4100
CMC;CMC Holdings Ltd;117.0;120.0;117.0;28200
FIRE;Sameer Africa Ltd;16.0;17.0;16.15;30700
BBK;Barclays Bank Ltd;327.0;350.0;341.0;26200
DTK;Diamond Trust Bank Kenya Ltd;75.0;89.5;78.0;320600
EQTY;Equity Group Holdings Ltd;130.0;137.0;135.0;79300
HFCK;HF Group Limited;47.0;53.5;49.0;298100
KCB;Kenya Commercial Bank Ltd;190.0;198.0;195.0;189400
NBK;National Bank of Kenya Ltd;57.5;65.0;62.0;145500
NIC;NIC Bank Ltd;99.0;106.0;104.0;94700
CFC;Stanbic Holdings Ltd;80.0;85.0;84.5;68900
SCBK;Standard Chartered Bank Ltd;175.0;180.0;178.0;44700
XPRS;Express Ltd;20.5;22.5;21.5;140300
KQ;Kenya Airways Ltd;130.0;135.0;133.0;142200
NMG;Nation Media Group;232.0;240.0;238.0;20200
SGL;Standard Group Ltd;52.0;53.0;52.0;14000
TPSE;TPS Eastern Africa (Serena) Ltd;84.5;93.0;85.0;1.14M
SCAN;WPP ScanGroup Ltd;26.0;28.0;26.25;1.20M
ARM;ARM Cement Ltd;82.0;87.0;85.5;100500
BAMB;Bamburi Cement Ltd;175.0;178.0;177.0;82300
BERG;Crown Berger Ltd;35.0;36.0;35.75;11100
CABL;East African Cables Ltd;65.0;72.0;69.5;821100
PORT;East African Portland Cement Ltd;130.0;138.0;132.0;900
KENO;KenolKobil Ltd;112.0;121.0;116.0;834100
KEGN;Kenya Electricity Generating Company Ltd;31.0;34.25;33.25;2.50M
KPLC;Kenya Power and Lighting Ltd;265.0;280.0;272.0;375100
TOTL;Total Kenya Ltd;36.0;37.0;36.75;32500
JUB;Jubilee Holdings Ltd;182.0;190.0;185.0;1300
PAFR;Sanlam Kenya Plc;84.0;87.0;86.5;7200
ICDC;Centum Investment Company Ltd;320.0;365.0;339.0;160000
OCH;Olympia Capital Holdings Ltd;16.0;16.0;16.0;300
BAT;British American Tobacco Kenya Ltd;192.0;195.0;194.0;102100
EABL;East African Breweries Ltd;150.0;157.0;153.0;288200
MSC;Mumias Sugar Company Ltd;50.0;53.0;52.5;1.08M
UNGA;Unga Group Ltd;17.0;18.0;17.6;12800
^N20I;NSE 20-Share Index;4903.9;4903.9;4903.9;-
;;;;;
