Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171101;1265.0;1265.0;1265.0;1265.0;-
20171102;1265.0;1265.0;1265.0;1265.0;-
20171103;1265.0;1265.0;1265.0;1265.0;-
20171106;1265.0;1265.0;1265.0;1265.0;-
20171107;1265.0;1265.0;1265.0;1265.0;-
20171108;1265.0;1265.0;1265.0;1265.0;-
20171109;1265.0;1265.0;1265.0;1265.0;-
20171110;1265.0;1265.0;1265.0;1265.0;-
20171113;1265.0;1265.0;1265.0;1265.0;-
20171114;1265.0;1265.0;1265.0;1265.0;-
20171115;1265.0;1265.0;1265.0;1265.0;-
20171116;1265.0;1265.0;1265.0;1265.0;-
20171117;1265.0;1265.0;1265.0;1265.0;-
20171120;1265.0;1265.0;1265.0;1265.0;-
20171121;1265.0;1265.0;1265.0;1265.0;-
20171122;1265.0;1265.0;1265.0;1265.0;-
20171123;1265.0;1265.0;1265.0;1265.0;-
20171124;1265.0;1265.0;1265.0;1265.0;-
20171127;1265.0;1265.0;1265.0;1265.0;-
20171128;1265.0;1265.0;1265.0;1265.0;-
20171129;1265.0;1265.0;1265.0;1265.0;-
20171130;1265.0;1265.0;1265.0;1265.0;-
