Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;14.5;14.5;14.5;14.5;-
KUKZ;Kakuzi;310.0;310.0;310.0;310.0;1100
KAPC;Kapchorua Tea Kenya Plc;74.0;74.0;74.0;74.0;1200
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;19.5;19.9;19.7;19.9;1200
WTK;Williamson Tea Kenya Plc;145.0;145.0;145.0;145.0;-
CGEN;Car and General (K) Ltd;18.85;18.85;18.85;18.85;-
ABSA;ABSA Bank Kenya Plc;10.95;11.0;10.95;10.95;16000
BKG;BK Group Plc;33.0;33.0;33.0;33.0;-
COOP;Co-operative Bank of Kenya Ltd;14.0;14.4;14.05;14.0;72400
DTK;Diamond Trust Bank Kenya Ltd;148.5;158.0;148.75;158.0;18600
EQTY;Equity Group Holdings Ltd;36.0;38.0;36.7;37.25;2059200
HFCK;HF Group Ltd;5.3;5.5;5.42;5.44;40200
IMH;I & M Holdings Plc;85.0;85.0;85.0;85.0;-
KCB;KCB Group Plc;37.5;38.8;38.0;38.8;1454700
NBK;National Bank of Kenya Ltd;5.8;6.0;5.86;6.0;3300
NCBA;NCBA Group Plc;27.5;29.0;27.95;28.15;100700
SBIC;Stanbic Holdings Plc;90.0;90.0;90.0;92.0;500
SCBK;Standard Chartered Bank Kenya Ltd;197.0;200.0;197.25;197.0;4900
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.02;1.02;1.02;1.02;400
XPRS;Express Ltd;5.5;5.56;5.54;5.1;1600
KQ;Kenya Airways Plc;8.0;8.2;8.04;8.3;28800
LKL;Longhorn Publishers Plc;4.5;4.7;4.7;4.67;5800
NBV;Nairobi Business Ventures Ltd;1.15;1.18;1.16;1.19;300
NMG;Nation Media Group Plc;66.0;67.0;66.0;67.0;12500
SMER;Sameer Africa Plc;1.85;2.0;1.85;1.85;20500
SGL;Standard Group Ltd;28.1;28.1;28.1;28.1;-
TPSE;TPS Eastern Africa (Serena) Ltd;22.0;22.0;22.0;22.0;-
UCHM;Uchumi Supermarket Ltd;0.67;0.8;0.68;0.74;23300
SCAN;WPP ScanGroup Plc;14.0;14.0;14.0;13.2;500
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;140.0;140.0;140.0;141.0;3800
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;200
CABL;East African Cables Ltd;2.2;2.39;2.37;2.34;7400
PORT;East African Portland Cement Ltd;15.0;15.0;15.0;15.0;-
KENO;KenolKobil Ltd;18.95;19.0;19.0;18.8;24700
KEGN;Kenya Electricity Generating Company Plc;7.0;7.4;7.0;7.22;224800
KPLC;Kenya Power and Lighting Ltd;3.15;3.45;3.15;3.15;11584300
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;26.75;26.75;26.75;26.0;800
UMME;Umeme Ltd;8.0;8.0;8.0;8.8;5300
BRIT;Britam Holdings Ltd;10.1;10.45;10.1;10.15;23800
CIC;CIC Insurance Group Ltd;3.54;3.6;3.56;3.54;136700
JUB;Jubilee Holdings Ltd;368.25;368.25;368.25;368.25;-
KNRE;Kenya Re-Insurance Corporation Ltd;15.0;15.05;15.0;15.05;9200
LBTY;Liberty Kenya Holdings Ltd;11.8;11.8;11.8;11.7;700
SLAM;Sanlam Kenya Plc;22.0;22.4;22.35;22.0;2100
CTUM;Centum Investment Company Ltd;26.0;27.0;26.0;26.15;127400
HAFR;Home Afrika Ltd;0.65;0.7;0.67;0.65;25300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.25;2.3;2.28;2.34;400
TCL;Trans-Century Ltd;3.0;3.1;3.08;3.0;2000
NSE;Nairobi Securities Exchange Plc;14.15;15.0;14.9;14.65;1184700
BAT;BAT Kenya Plc;505.0;595.0;588.0;542.0;56700
BOC;BOC Kenya Plc;75.0;75.0;75.0;75.0;-
CARB;Carbacid Investments Plc;10.85;10.85;10.85;10.4;1000
EABL;East African Breweries Ltd;170.0;180.0;172.0;179.25;10700
FTGH;Flame Tree Group Holdings Ltd;2.9;3.0;2.99;3.0;39300
ORCH;Kenya Orchards Ltd;14.0;14.0;14.0;14.0;-
MSC;Mumias Sugar Company Ltd;0.59;0.6;0.6;0.59;76100
UNGA;Unga Group Ltd;39.3;39.3;39.3;39.3;-
SCOM;Safaricom Plc;22.5;23.05;22.9;23.0;8363600
FAHR;Stanlib Fahari Income-REIT;10.0;10.1;10.0;10.0;5700
GLD;Barclays NewGold ETF;1165.0;1165.0;1165.0;1165.0;-
^FNK15;FTSE NSE Kenya 15 Index;172.98;177.33;173.96;176.59;-
^FNK25;FTSE NSE Kenya 25 Index;178.66;182.54;179.35;181.9;-
^N20I;NSE 20-Share Index;2773.24;2773.24;2773.24;2779.25;-
^N25I;NSE 25-Share Index;3545.91;3545.91;3545.91;3588.54;-
^NASI;NSE All-Share Index;140.95;140.95;140.95;142.07;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1643.23;1643.23;1643.23;1664.23;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1388.44;1388.44;1388.44;1399.32;-
;;;;;;
