Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20140401;12.5;13.15;12.95;12.5;292500
20140402;13.0;13.15;13.1;12.95;217300
20140403;12.9;13.15;13.05;13.1;304200
20140404;12.9;13.15;13.05;13.05;100100
20140407;13.0;13.4;13.1;13.05;287900
20140408;12.8;13.1;12.9;13.1;108400
20140409;12.8;13.15;12.95;12.9;121400
20140410;12.9;13.0;12.95;12.95;120700
20140411;12.9;13.0;12.95;12.95;176100
20140414;12.8;13.0;12.9;12.95;67000
20140415;12.55;12.95;12.8;12.9;66400
20140416;12.6;12.8;12.65;12.8;96300
20140417;12.55;12.75;12.6;12.65;153600
20140422;12.6;12.95;12.65;12.6;279900
20140423;12.75;13.0;12.8;12.65;94400
20140424;12.75;12.9;12.8;12.8;149200
20140425;12.7;12.9;12.75;12.8;283500
20140428;12.8;12.95;12.85;12.75;248300
20140429;12.5;12.9;12.6;12.85;150800
20140430;12.4;12.8;12.45;12.6;1210100
