Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190902;0.89;0.9;0.9;0.89;200
20190903;0.9;0.9;0.9;0.9;100
20190904;0.9;0.9;0.9;0.9;600
20190905;0.9;0.9;0.9;0.9;100
20190906;0.9;0.9;0.9;0.9;-
20190909;0.88;0.89;0.88;0.9;6500
20190910;0.89;0.89;0.89;0.88;9200
20190911;0.9;0.9;0.9;0.89;84500
20190912;0.9;0.9;0.9;0.9;100
20190913;0.89;0.99;0.92;0.9;400
20190916;0.89;0.89;0.89;0.92;2500
20190917;0.9;0.9;0.9;0.89;100
20190918;0.85;0.9;0.89;0.9;500
20190919;0.81;0.9;0.81;0.89;11600
20190920;0.89;0.89;0.89;0.81;200
20190923;0.89;0.89;0.89;0.89;400
20190924;0.89;0.9;0.9;0.89;200
20190925;0.81;0.9;0.85;0.9;500
20190926;0.85;0.9;0.85;0.85;7400
20190927;0.88;0.89;0.88;0.85;300
20190930;0.89;0.9;0.9;0.88;200
