Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171201;12.45;12.45;12.45;11.35;34900
20171204;13.65;13.65;13.65;12.45;47900
20171205;15.0;15.0;15.0;13.65;146600
20171206;16.5;16.5;16.5;15.0;48500
20171207;15.5;18.15;17.4;16.5;1573300
20171208;17.05;17.8;17.45;17.4;173900
20171211;17.0;17.95;17.6;17.45;268900
20171213;17.6;17.95;17.75;17.6;159000
20171214;17.5;18.0;17.85;17.75;595600
20171215;17.9;18.5;18.0;17.85;485600
20171218;18.0;18.5;18.45;18.0;149800
20171219;18.05;18.5;18.2;18.45;178900
20171220;18.0;18.45;18.0;18.2;178100
20171221;18.0;18.4;18.05;18.0;330900
20171222;17.5;18.2;17.9;18.05;45200
20171227;17.9;18.3;18.25;17.9;85300
20171228;17.5;18.0;17.7;18.25;105000
20171229;16.55;17.5;17.15;17.7;98700
