Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20171201;14.9;15.0;14.95;14.95;415400
20171204;14.8;15.0;14.85;14.95;21900
20171205;14.9;15.0;14.95;14.85;104500
20171206;14.95;15.0;14.95;14.95;28500
20171207;14.9;14.95;14.9;14.95;2915000
20171208;14.5;14.95;14.5;14.9;5115400
20171211;14.25;14.95;14.7;14.5;3700
20171213;14.05;14.5;14.25;14.7;18715300
20171214;14.25;14.4;14.25;14.25;1203800
20171215;14.05;14.25;14.05;14.25;1855600
20171218;14.0;14.05;14.0;14.05;115700
20171219;14.0;14.1;14.0;14.0;294800
20171220;14.0;14.05;14.0;14.0;49500
20171221;13.7;14.0;13.7;14.0;1814300
20171222;13.85;14.0;13.95;13.7;99900
20171227;13.95;14.3;14.0;13.95;1995800
20171228;14.0;14.4;14.05;14.0;169100
20171229;14.0;14.7;14.0;14.05;3610400
