Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;12.5;12.5;12.5;12.5;4800
KUKZ;Kakuzi;423.5;423.5;423.5;423.5;-
KAPC;Kapchorua Tea Kenya Plc;75.0;75.0;75.0;75.0;100
LIMT;Limuru Tea Plc;460.0;460.0;460.0;460.0;-
SASN;Sasini Tea and Coffee Ltd;15.5;17.05;16.05;15.5;1700
WTK;Williamson Tea Kenya Plc;130.0;134.0;131.75;132.5;1500
CGEN;Car and General (K) Ltd;22.0;22.0;22.0;22.0;-
ABSA;ABSA Bank Kenya Plc;13.0;13.85;13.3;12.6;616100
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;14.15;14.65;14.55;13.35;2928800
DTK;Diamond Trust Bank Kenya Ltd;116.0;120.0;117.75;115.0;1003600
EQTY;Equity Group Holdings Ltd;44.5;47.45;46.5;43.15;14401400
HFCK;HF Group Ltd;6.4;6.62;6.62;6.02;19100
IMH;I & M Holdings Plc;50.0;53.75;50.5;49.0;172200
KCB;KCB Group Plc;49.0;52.75;51.75;48.1;15005700
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;39.0;40.0;39.15;36.95;422700
SBIC;Stanbic Holdings Plc;104.0;111.0;106.5;101.75;1800
SCBK;Standard Chartered Bank Kenya Ltd;205.0;215.0;205.25;202.25;20600
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.04;1.13;1.08;1.08;6500
XPRS;Express Ltd;7.28;7.28;7.28;7.32;200
KQ;Kenya Airways Plc;3.0;3.3;3.2;3.11;20300
LKL;Longhorn Publishers Plc;7.0;7.24;7.14;7.14;23100
NBV;Nairobi Business Ventures Ltd;0.81;0.81;0.81;0.81;-
NMG;Nation Media Group Plc;38.0;41.95;39.85;41.4;15300
SMER;Sameer Africa Plc;3.5;3.5;3.5;3.22;800
SGL;Standard Group Ltd;26.55;26.55;26.55;26.55;-
TPSE;TPS Eastern Africa (Serena) Ltd;17.5;17.75;17.7;18.0;700
UCHM;Uchumi Supermarket Ltd;0.33;0.34;0.33;0.33;17600
SCAN;WPP ScanGroup Plc;13.8;14.0;13.85;13.95;2300
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;90.0;95.0;91.75;90.0;1100
CRWN;Crown Berger Ltd;62.0;62.0;62.0;62.25;100
CABL;East African Cables Ltd;2.8;2.9;2.89;2.87;22300
PORT;East African Portland Cement Ltd;15.05;15.05;15.05;15.05;-
KEGN;Kenya Electricity Generating Company Plc;5.7;6.0;5.8;5.78;2453100
KPLC;Kenya Power and Lighting Ltd;2.8;3.15;2.93;3.03;651500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;29.7;29.75;29.75;29.0;23600
UMME;Umeme Ltd;8.0;8.04;8.0;8.04;21100
BRIT;Britam Holdings Ltd;6.9;7.2;7.02;6.98;440900
CIC;CIC Insurance Group Ltd;2.99;3.3;3.04;3.0;224000
JUB;Jubilee Holdings Ltd;336.0;336.0;336.0;359.75;100
KNRE;Kenya Re-Insurance Corporation Ltd;3.15;3.24;3.17;3.08;77300
LBTY;Liberty Kenya Holdings Ltd;9.7;9.7;9.7;10.05;7600
SLAM;Sanlam Kenya Plc;17.0;17.2;17.15;17.05;35300
CTUM;Centum Investment Company Ltd;28.0;30.5;29.0;28.75;62200
HAFR;Home Afrika Ltd;0.61;0.65;0.64;0.61;93700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.05;2.1;2.05;2.03;10200
TCL;Trans-Century Ltd;3.0;3.0;3.0;3.0;18000
NSE;Nairobi Securities Exchange Plc;11.2;12.0;11.65;11.0;12500
BAT;BAT Kenya Plc;485.0;490.0;485.0;485.0;100200
BOC;BOC Kenya Plc;57.5;57.5;57.5;57.5;-
CARB;Carbacid Investments Plc;9.0;9.14;9.04;9.14;2200
EABL;East African Breweries Ltd;197.0;210.0;201.0;199.75;36100
FTGH;Flame Tree Group Holdings Ltd;2.35;2.35;2.35;2.3;3000
ORCH;Kenya Orchards Ltd;12.5;12.5;12.5;12.5;-
UNGA;Unga Group Ltd;33.9;33.9;33.9;33.9;-
SCOM;Safaricom Plc;28.9;29.85;29.75;29.25;23205300
FAHR;Stanlib Fahari Income-REIT;8.6;9.0;8.82;8.46;18100
GLD;Barclays NewGold ETF;1475.0;1475.0;1475.0;1475.0;-
^FNK15;FTSE NSE Kenya 15 Index;202.14;214.06;211.32;202.14;-
^FNK25;FTSE NSE Kenya 25 Index;210.69;220.61;218.71;210.69;-
^N20I;NSE 20-Share Index;2643.39;2643.39;2643.39;2580.66;-
^N25I;NSE 25-Share Index;3927.17;3927.17;3927.17;3777.38;-
^NASI;NSE All-Share Index;159.55;159.55;159.55;155.23;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2079.97;2079.97;2079.97;1988.25;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1733.65;1733.65;1733.65;1658.8;-
;;;;;;
