20091001,14.0,14.5,14.1,1.35M
20091002,14.1,14.2,14.15,492100
20091005,13.95,14.35,14.05,267000
20091006,13.9,14.05,13.95,3.04M
20091007,13.5,14.0,13.7,824200
20091008,13.5,13.9,13.5,1.66M
20091009,13.25,14.0,13.4,2.10M
20091012,13.2,13.5,13.3,198000
20091013,13.2,13.5,13.3,2.99M
20091014,13.2,13.35,13.3,3.97M
20091015,13.2,13.7,13.4,302900
20091016,13.4,14.5,13.9,6.83M
20091019,14.0,14.65,14.3,3.85M
20091021,14.3,14.5,14.35,854000
20091022,14.35,14.5,14.45,320600
20091023,14.35,14.5,14.45,320600
20091026,14.0,14.45,14.35,232200
20091027,14.0,14.35,14.25,1.69M
20091028,14.2,14.35,14.25,6.35M
20091029,14.2,14.5,14.3,2.62M
20091030,14.2,14.5,14.3,2.62M
