Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160503;3.25;3.3;3.25;3.15;1300
20160504;3.25;3.3;3.25;3.25;1600
20160505;3.1;3.3;3.25;3.25;38800
20160506;3.3;3.3;3.3;3.25;85800
20160509;3.3;3.45;3.35;3.3;2400
20160510;3.3;3.4;3.3;3.35;2000
20160511;3.2;3.25;3.2;3.3;500
20160512;3.2;3.4;3.3;3.2;5300
20160513;3.4;3.4;3.4;3.3;4700
20160516;3.3;3.35;3.3;3.4;1000
20160517;3.3;3.4;3.3;3.3;11500
20160518;3.3;3.4;3.35;3.3;3200
20160519;3.2;3.35;3.25;3.35;43000
20160520;3.25;3.25;3.25;3.25;300
20160523;3.2;3.4;3.2;3.25;1700
20160524;3.0;3.0;3.0;3.2;100
20160525;3.0;3.3;3.05;3.0;2000
20160526;3.0;3.05;3.0;3.05;4900
20160527;2.8;3.0;2.9;3.0;2200
20160530;3.0;3.2;3.0;2.9;2600
20160531;3.0;3.0;3.0;3.0;1000
