Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190801;30.0;30.5;30.0;30.0;1400
20190802;27.1;27.5;27.2;30.0;400
20190805;27.2;27.2;27.2;27.2;-
20190806;29.5;29.5;29.5;27.2;11400
20190807;29.5;29.5;29.5;29.5;-
20190808;29.5;29.5;29.5;29.5;-
20190809;27.1;27.1;27.1;29.5;2000
20190812;27.1;27.1;27.1;29.5;2000
20190813;27.1;27.1;27.1;27.1;-
20190814;27.1;27.1;27.1;27.1;100
20190815;27.1;27.1;27.1;27.1;100
20190816;27.1;27.1;27.1;27.1;-
20190819;29.8;29.8;29.8;27.1;100
20190820;29.0;29.0;29.0;29.8;100
20190821;29.0;29.0;29.0;29.0;-
20190822;29.0;29.0;29.0;29.0;-
20190823;29.0;29.0;29.0;29.0;-
20190826;29.0;29.0;29.0;29.0;-
20190827;29.0;29.0;29.0;29.0;200
20190828;29.0;29.0;29.0;29.0;200
20190829;28.95;28.95;28.95;29.0;100
20190830;28.85;28.85;28.85;28.95;300
