Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.35;13.35;13.35;13.35;-
KUKZ;Kakuzi Plc;370.0;370.0;370.0;370.0;1100
KAPC;Kapchorua Tea Kenya Plc;84.0;84.0;84.0;81.0;200
LIMT;Limuru Tea Plc;360.0;360.0;360.0;360.0;-
SASN;Sasini Plc;19.5;19.6;19.55;19.45;6700
WTK;Williamson Tea Kenya Plc;135.0;135.0;135.0;135.0;600
CGEN;Car and General (K) Ltd;24.0;24.0;24.0;24.0;-
ABSA;ABSA Bank Kenya Plc;9.7;9.9;9.84;9.78;104400
BKG;BK Group Plc;21.45;21.45;21.45;21.45;-
COOP;Co-operative Bank of Kenya Ltd;12.8;13.5;13.0;12.8;155700
DTK;Diamond Trust Bank Kenya Ltd;70.0;74.5;70.25;75.0;3300
EQTY;Equity Group Holdings Plc;37.5;38.2;37.95;38.2;198400
HFCK;HF Group Ltd;3.61;3.61;3.61;3.62;9800
IMH;I & M Holdings Plc;44.95;45.5;45.0;43.45;20300
KCB;KCB Group Plc;38.0;38.75;38.4;38.75;1478200
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;24.4;24.5;24.45;23.65;33100
SBIC;Stanbic Holdings Plc;80.0;80.0;80.0;80.0;-
SCBK;Standard Chartered Bank Kenya Ltd;134.75;135.0;134.75;134.5;17500
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.1;1.11;1.11;1.03;1100
XPRS;Express Kenya Plc;3.7;3.7;3.7;3.7;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.2;4.64;4.31;4.65;48100
NBV;Nairobi Business Ventures Ltd;4.27;4.9;4.44;4.74;57600
NMG;Nation Media Group Plc;13.1;13.45;13.4;13.3;6300
SMER;Sameer Africa Plc;3.5;3.5;3.5;3.5;-
SGL;Standard Group Plc;18.0;18.0;18.0;18.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;15.55;16.0;15.65;15.55;1500
UCHM;Uchumi Supermarket Plc;0.27;0.29;0.28;0.29;38100
SCAN;WPP ScanGroup Plc;5.4;5.9;5.48;5.42;48700
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;39.3;40.05;39.95;40.05;1300
CRWN;Crown Paints Kenya Plc;39.0;39.0;39.0;39.45;2000
CABL;East African Cables Ltd;1.31;1.37;1.31;1.39;2800
PORT;East African Portland Cement Ltd;9.5;9.5;9.5;9.5;-
KEGN;Kenya Electricity Generating Company Plc;4.6;4.7;4.66;4.67;461400
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.42;1.49;1.45;1.45;254200
TOTL;Total Kenya Ltd;24.0;24.0;24.0;24.0;-
UMME;Umeme Ltd;6.6;6.6;6.6;6.78;1900
BRIT;Britam Holdings Plc;7.0;7.4;7.0;7.02;175700
CIC;CIC Insurance Group Ltd;2.04;2.2;2.1;2.15;389900
JUB;Jubilee Holdings Ltd;261.0;266.0;264.5;265.0;57500
KNRE;Kenya Re-Insurance Corporation Ltd;2.46;2.59;2.49;2.46;263400
LBTY;Liberty Kenya Holdings Ltd;8.0;8.0;8.0;8.0;2300
SLAM;Sanlam Kenya Plc;9.8;9.9;9.8;9.88;65000
CTUM;Centum Investment Company Plc;16.9;17.1;17.0;17.0;10400
HAFR;Home Afrika Ltd;0.35;0.38;0.36;0.37;13600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.16;2.0;1.97;8000
TCL;Trans-Century Plc;1.21;1.34;1.3;1.34;3100
NSE;Nairobi Securities Exchange Plc;8.1;8.5;8.2;8.68;183800
BOC;BOC Kenya Plc;59.0;59.0;59.0;59.0;-
BAT;British American Tobacco Kenya Plc;485.0;499.75;498.5;499.75;97100
CARB;Carbacid Investments Plc;11.85;12.0;11.95;11.85;27600
EABL;East African Breweries Ltd;167.0;169.0;168.0;168.5;399600
FTGH;Flame Tree Group Holdings Ltd;1.32;1.34;1.33;1.32;500
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;29.0;29.5;29.1;29.5;1600
SCOM;Safaricom Plc;38.55;39.0;39.0;39.0;9979400
FAHR;Stanlib Fahari Income-REIT;6.4;6.44;6.4;6.48;6000
GLD;ABSA NewGold ETF;1855.0;1855.0;1855.0;1855.0;-
^FNK15;FTSE NSE Kenya 15 Index;185.94;187.45;186.89;186.98;-
^FNK25;FTSE NSE Kenya 25 Index;212.79;214.63;214.15;214.63;-
^N20I;NSE 20-Share Index;1877.67;1877.67;1877.67;1883.64;-
^N25I;NSE 25-Share Index;3628.83;3628.83;3628.83;3627.37;-
^NASI;NSE All-Share Index;165.85;165.85;165.85;165.89;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1896.91;1896.91;1896.91;1903.3;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1487.47;1487.47;1487.47;1493.84;-
;;;;;;
