Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110301;188.0;190.0;189.0;187.0;200
20110302;188.0;189.0;188.0;189.0;12100
20110303;188.0;188.0;188.0;188.0;1200
20110304;182.0;188.0;186.0;188.0;4900
20110307;185.0;186.0;185.0;186.0;1400
20110308;186.0;190.0;189.0;185.0;17900
20110309;180.0;180.0;180.0;189.0;2100
20110310;180.0;180.0;180.0;180.0;-
20110311;176.0;176.0;176.0;180.0;200
20110314;178.0;180.0;179.0;176.0;1700
20110315;181.0;185.0;183.0;179.0;1200
20110316;185.0;188.0;187.0;183.0;2100
20110317;190.0;190.0;190.0;187.0;4700
20110318;185.0;185.0;185.0;190.0;1000
20110321;180.0;185.0;181.0;185.0;1500
20110322;185.0;185.0;185.0;181.0;200
20110323;182.0;185.0;182.0;185.0;1500
20110324;180.0;182.0;180.0;182.0;6300
20110325;180.0;180.0;180.0;180.0;-
20110328;177.0;180.0;178.0;180.0;1400
20110329;170.0;170.0;170.0;178.0;2000
20110330;170.0;170.0;170.0;170.0;-
20110331;171.0;177.0;175.0;170.0;800
