Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110301;3.0;3.0;3.0;3.0;-
20110302;3.0;3.0;3.0;3.0;-
20110303;3.0;3.0;3.0;3.0;-
20110304;3.0;3.0;3.0;3.0;-
20110307;3.0;3.0;3.0;3.0;-
20110308;3.0;3.0;3.0;3.0;-
20110309;3.0;3.0;3.0;3.0;-
20110310;3.0;3.0;3.0;3.0;-
20110311;3.0;3.0;3.0;3.0;-
20110314;3.0;3.0;3.0;3.0;-
20110315;3.0;3.0;3.0;3.0;-
20110316;3.0;3.0;3.0;3.0;-
20110317;3.0;3.0;3.0;3.0;-
20110318;3.0;3.0;3.0;3.0;-
20110321;3.0;3.0;3.0;3.0;-
20110322;3.0;3.0;3.0;3.0;-
20110323;3.0;3.0;3.0;3.0;-
20110324;3.0;3.0;3.0;3.0;-
20110325;3.0;3.0;3.0;3.0;-
20110328;3.0;3.0;3.0;3.0;-
20110329;3.0;3.0;3.0;3.0;-
20110330;3.0;3.0;3.0;3.0;-
20110331;3.0;3.0;3.0;3.0;-
