Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;27.5;27.5;27.5;27.5;-
KUKZ;Kakuzi;294.0;294.0;294.0;294.0;-
KAPC;Kapchorua Tea Kenya Plc;72.0;72.0;72.0;80.0;1000
LIMT;Limuru Tea Plc;600.0;600.0;600.0;600.0;-
SASN;Sasini Tea and Coffee Ltd;25.75;27.0;26.0;26.0;4900
WTK;Williamson Tea Kenya Plc;190.0;190.0;190.0;184.0;1700
CGEN;Car and General (K) Ltd;20.0;20.0;20.0;20.0;500
ABSA;ABSA Bank Kenya Plc;9.5;10.0;9.65;9.5;803200
COOP;Co-operative Bank of Kenya Ltd;17.2;17.5;17.3;17.4;1071100
DTK;Diamond Trust Bank Kenya Ltd;146.0;146.0;146.0;150.0;4600
EQTY;Equity Group Holdings Ltd;39.5;40.25;40.0;39.75;5419400
HFCK;HF Group Ltd;10.1;10.35;10.2;10.05;51600
IMH;I & M Holdings Plc;100.0;100.0;100.0;101.0;38000
KCB;KCB Group Plc;37.5;38.0;37.75;38.0;2216200
NBK;National Bank of Kenya Ltd;8.8;9.35;9.25;8.5;48500
NCBA;NCBA Group Plc;31.25;33.5;32.95;31.2;114900
SBIC;Stanbic Holdings Plc;70.5;72.0;71.5;71.5;214600
SCBK;Standard Chartered Bank Kenya Ltd;204.0;210.0;207.5;207.25;15300
DCON;Deacons (East Africa) Plc;3.6;3.95;3.6;3.95;83100
EVRD;Eveready East Africa Ltd;2.35;2.5;2.35;2.4;6800
XPRS;Express Ltd;3.25;3.25;3.25;3.3;1500
KQ;Kenya Airways Plc;5.25;5.25;5.25;4.8;384700
LKL;Longhorn Publishers Plc;5.45;5.5;5.45;5.45;19800
NBV;Nairobi Business Ventures Ltd;6.75;6.75;6.75;6.75;-
NMG;Nation Media Group Plc;106.0;110.0;108.0;103.0;2500
SMER;Sameer Africa Plc;2.35;2.55;2.45;2.35;7300
SGL;Standard Group Ltd;36.0;37.0;36.5;36.0;4800
TPSE;TPS Eastern Africa (Serena) Ltd;24.0;24.25;24.0;24.0;20900
UCHM;Uchumi Supermarket Ltd;2.2;2.25;2.2;2.15;149800
SCAN;WPP ScanGroup Plc;17.7;18.7;18.65;17.7;320900
ARM;ARM Cement Ltd;21.0;21.5;21.0;20.75;8700
BAMB;Bamburi Cement Ltd;167.0;167.0;167.0;175.0;200
CRWN;Crown Berger Ltd;57.0;57.0;57.0;57.0;-
CABL;East African Cables Ltd;5.25;5.7;5.35;5.55;8400
PORT;East African Portland Cement Ltd;28.0;30.5;28.0;28.0;17900
KENO;KenolKobil Ltd;12.5;12.75;12.5;12.9;4700
KEGN;Kenya Electricity Generating Company Plc;8.3;8.65;8.5;8.45;462000
KPLC;Kenya Power and Lighting Ltd;7.6;8.0;7.9;7.85;248600
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;21.0;21.25;21.0;21.25;24500
UMME;Umeme Ltd;13.0;14.0;13.0;13.8;10500
BRIT;Britam Holdings Ltd;12.3;12.7;12.55;12.5;102800
CIC;CIC Insurance Group Ltd;3.8;3.85;3.8;3.8;163000
JUB;Jubilee Holdings Ltd;429.0;429.0;429.0;429.0;2700
KNRE;Kenya Re-Insurance Corporation Ltd;20.5;21.0;20.9;20.85;38800
LBTY;Liberty Kenya Holdings Ltd;10.5;11.0;10.9;10.75;14400
SLAM;Sanlam Kenya Plc;27.0;27.0;27.0;26.5;100
CTUM;Centum Investment Company Ltd;38.0;40.25;39.9;38.9;1106400
HAFR;Home Afrika Ltd;0.75;0.8;0.75;0.75;523800
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.35;2.35;2.35;2.35;12500
TCL;Trans-Century Ltd;7.2;7.2;7.2;7.1;1100
NSE;Nairobi Securities Exchange Plc;15.75;15.8;15.75;15.75;18800
BAT;BAT Kenya Plc;795.0;795.0;795.0;793.0;500
BOC;BOC Kenya Plc;90.0;90.0;90.0;90.0;15900
CARB;Carbacid Investments Plc;12.5;13.0;12.7;12.05;60900
EABL;East African Breweries Ltd;246.0;260.0;249.0;245.0;309900
FTGH;Flame Tree Group Holdings Ltd;5.5;5.5;5.5;5.5;1400
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.1;1.15;1.1;1.05;1691400
UNGA;Unga Group Ltd;29.0;30.0;29.75;30.0;500
SCOM;Safaricom Plc;23.25;23.5;23.25;23.0;16061200
FAHR;Stanlib Fahari Income-REIT;11.35;12.0;11.7;11.5;9700
GLD;Barclays NewGold ETF;1246.0;1246.0;1246.0;1246.0;-
^FNK15;FTSE NSE Kenya 15 Index;189.14;191.34;190.4;189.14;-
^FNK25;FTSE NSE Kenya 25 Index;194.74;197.41;196.33;194.74;-
^N20I;NSE 20-Share Index;3522.79;3522.79;3522.79;3487.45;-
^N25I;NSE 25-Share Index;4050.09;4050.09;4050.09;4022.87;-
^NASI;NSE All-Share Index;152.94;152.94;152.94;152.93;-
;;;;;;
