Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20071203;75.0;77.0;75.5;76.5;487000
20071204;75.0;77.0;75.5;75.5;306100
20071205;75.0;76.5;75.5;75.5;134200
20071206;75.0;76.5;75.5;75.5;305500
20071207;75.0;76.5;75.5;75.5;385500
20071210;75.0;80.0;77.0;75.5;184600
20071211;75.5;80.0;77.0;77.0;329500
20071213;75.5;80.0;77.0;77.0;352000
20071214;75.5;78.0;76.5;77.0;460300
20071217;75.0;79.0;76.5;76.5;384300
20071218;76.0;79.0;76.5;76.5;167800
20071219;76.0;79.0;76.5;76.5;167800
20071220;76.0;79.0;76.5;76.5;345800
20071221;76.0;79.0;78.0;76.5;271400
20071224;76.5;85.0;79.0;78.0;257400
20071227;76.5;85.0;79.0;78.0;257400
20071228;76.5;85.0;79.0;78.0;257400
20071231;76.5;85.0;79.0;78.0;257400
