Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;10.2;10.2;10.2;10.0;500
KUKZ;Kakuzi Plc;395.0;396.0;395.75;360.0;300
KAPC;Kapchorua Tea Kenya Plc;90.0;90.0;90.0;90.0;-
LIMT;Limuru Tea Plc;385.0;385.0;385.0;385.0;-
SASN;Sasini Plc;16.8;18.0;17.15;17.4;500
WTK;Williamson Tea Kenya Plc;145.0;145.0;145.0;145.0;-
CGEN;Car and General (K) Ltd;22.5;22.5;22.5;22.5;-
ABSA;ABSA Bank Kenya Plc;9.0;9.2;9.06;9.0;68200
BKG;BK Group Plc;16.7;18.0;16.7;18.0;2000900
COOP;Co-operative Bank of Kenya Ltd;10.5;11.65;11.15;11.45;233800
DTK;Diamond Trust Bank Kenya Ltd;68.0;70.0;69.25;67.75;3800
EQTY;Equity Group Holdings Plc;31.8;32.5;32.5;31.85;764100
HFCK;HF Group Ltd;3.75;3.96;3.76;3.96;107500
IMH;I & M Holdings Plc;49.0;49.5;49.0;48.0;6100
KCB;KCB Group Plc;34.25;35.0;34.35;34.3;1996700
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.0;26.2;25.5;25.15;56000
SBIC;Stanbic Holdings Plc;79.0;79.0;79.0;79.0;1000
SCBK;Standard Chartered Bank Kenya Ltd;155.0;155.0;155.0;155.5;5700
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.0;1.07;1.07;1.04;11500
XPRS;Express Kenya Plc;3.8;3.8;3.8;3.78;300
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.8;4.9;4.89;4.59;3600
NBV;Nairobi Business Ventures Ltd;0.54;0.6;0.55;0.6;8100
NMG;Nation Media Group Plc;10.9;11.75;11.05;11.7;239700
SMER;Sameer Africa Plc;3.87;3.87;3.87;3.7;200
SGL;Standard Group Plc;23.0;23.0;23.0;23.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;13.7;13.7;13.7;13.55;1200
UCHM;Uchumi Supermarket Plc;0.35;0.37;0.36;0.36;7800
SCAN;WPP ScanGroup Plc;19.4;20.0;19.55;19.65;484200
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;25.75;26.0;26.0;25.35;17800
CRWN;Crown Paints Kenya Plc;47.0;47.0;47.0;46.75;100
CABL;East African Cables Ltd;2.0;2.21;2.1;2.21;11600
PORT;East African Portland Cement Ltd;13.85;13.85;13.85;13.85;-
KEGN;Kenya Electricity Generating Company Plc;5.92;6.0;5.96;5.96;121300
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.85;1.93;1.89;1.92;366400
TOTL;Total Kenya Ltd;23.0;23.6;23.15;23.65;2900
UMME;Umeme Ltd;7.62;7.9;7.74;7.8;5300
BRIT;Britam Holdings Plc;7.0;7.4;7.06;7.0;3900
CIC;CIC Insurance Group Ltd;2.4;2.54;2.44;2.41;15200
JUB;Jubilee Holdings Ltd;240.0;240.0;240.0;240.0;100
KNRE;Kenya Re-Insurance Corporation Ltd;2.37;2.4;2.4;2.4;328200
LBTY;Liberty Kenya Holdings Ltd;8.0;8.1;8.02;7.9;1000
SLAM;Sanlam Kenya Plc;14.0;14.0;14.0;14.0;3000
CTUM;Centum Investment Company Plc;23.2;24.0;23.85;23.9;26700
HAFR;Home Afrika Ltd;0.44;0.48;0.47;0.45;112400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.24;2.24;2.24;2.24;-
TCL;Trans-Century Plc;2.01;2.1;2.03;2.23;13900
NSE;Nairobi Securities Exchange Plc;6.84;7.0;6.9;6.98;1900
BOC;BOC Kenya Plc;54.0;54.0;54.0;54.0;-
BAT;British American Tobacco Kenya Plc;315.0;320.0;317.25;311.0;4600
CARB;Carbacid Investments Plc;8.14;8.5;8.28;8.86;69300
EABL;East African Breweries Ltd;161.25;170.0;167.75;160.25;2300
FTGH;Flame Tree Group Holdings Ltd;1.43;1.5;1.47;1.49;2500
ORCH;Kenya Orchards Ltd;12.25;12.25;12.25;12.25;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;28.0;200
SCOM;Safaricom Plc;27.85;28.8;28.1;27.5;2485900
FAHR;Stanlib Fahari Income-REIT;5.52;5.84;5.54;5.62;6100
GLD;ABSA NewGold ETF;1860.0;1860.0;1860.0;1860.0;-
^FNK15;FTSE NSE Kenya 15 Index;163.54;167.6;165.89;163.54;-
^FNK25;FTSE NSE Kenya 25 Index;174.52;179.43;177.47;174.52;-
^N20I;NSE 20-Share Index;1886.84;1886.84;1886.84;1880.84;-
^N25I;NSE 25-Share Index;3121.55;3121.55;3121.55;3072.52;-
^NASI;NSE All-Share Index;134.59;134.59;134.59;132.44;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1613.83;1613.83;1613.83;1586.55;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1288.37;1288.37;1288.37;1264.84;-
;;;;;;
