Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;38.0;40.0;39.5;38.0;9600
SASN;Sasini Tea and Coffee Ltd;18.0;19.5;19.15;18.6;293500
CGEN;Car and General (K) Ltd;51.0;51.0;51.0;53.5;300
ABSA;ABSA Bank Kenya Plc;68.0;73.0;69.5;69.5;162100
DTK;Diamond Trust Bank Kenya Ltd;79.0;82.0;79.5;80.0;17000
EQTY;Equity Group Holdings Ltd;137.0;139.0;138.0;138.0;285900
HFCK;HF Group Ltd;34.0;37.75;36.6;33.85;525600
KCB;KCB Group Plc;20.0;23.5;21.25;22.5;6361100
NBK;National Bank of Kenya Ltd;46.5;49.0;48.0;49.25;132700
NCBA;NCBA Group Plc;100.0;110.0;105.0;105.5;4600
SBIC;Stanbic Holdings Plc;114.0;116.0;114.0;114.0;22900
SCBK;Standard Chartered Bank Kenya Ltd;178.0;183.0;182.0;180.25;21900
EVRD;Eveready East Africa Ltd;7.2;8.0;7.55;7.7;36800
XPRS;Express Ltd;22.0;23.0;22.0;22.5;53200
KQ;Kenya Airways Plc;75.5;79.0;78.0;77.5;406700
NMG;Nation Media Group Plc;240.0;250.0;243.0;240.0;19600
SMER;Sameer Africa Plc;12.6;13.0;12.7;12.7;6100
SGL;Standard Group Ltd;54.0;56.0;55.0;56.5;3100
TPSE;TPS Eastern Africa (Serena) Ltd;73.0;75.0;73.0;74.0;13300
SCAN;WPP ScanGroup Plc;24.25;26.25;25.75;25.0;330800
ARM;ARM Cement Ltd;74.0;79.0;75.5;73.5;18900
BAMB;Bamburi Cement Ltd;190.0;200.0;190.0;196.0;298400
CRWN;Crown Berger Ltd;42.0;45.5;43.25;42.75;18100
CABL;East African Cables Ltd;45.0;48.0;47.75;46.5;205700
KENO;KenolKobil Ltd;98.0;98.0;98.0;98.0;8800
KEGN;Kenya Electricity Generating Company Plc;24.75;26.5;25.25;25.0;1329900
KPLC;Kenya Power and Lighting Ltd;207.0;210.0;209.0;207.0;14500
TOTL;Total Kenya Ltd;30.0;31.0;30.0;30.75;53900
JUB;Jubilee Holdings Ltd;270.0;280.0;276.0;277.0;9400
SLAM;Sanlam Kenya Plc;92.0;92.0;92.0;92.0;6800
CTUM;Centum Investment Company Ltd;27.0;29.75;28.55;28.7;234200
OCH;Olympia Capital Holdings Ltd;19.5;20.0;19.55;19.45;18800
BAT;BAT Kenya Plc;180.0;185.0;180.0;180.0;2300
EABL;East African Breweries Ltd;147.0;155.0;151.0;149.0;221300
MSC;Mumias Sugar Company Ltd;25.25;26.75;25.75;26.25;875000
UNGA;Unga Group Ltd;14.05;14.6;14.35;14.55;4400
^N20I;NSE 20-Share Index;5080.55;5080.55;5080.55;5052.08;-
;;;;;;
