Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;32.5;32.5;32.5;32.0;1000
SASN;Sasini Tea and Coffee Ltd;18.0;18.5;18.4;18.55;71900
CGEN;Car and General (K) Ltd;49.75;55.0;52.5;51.0;5500
ABSA;ABSA Bank Kenya Plc;66.0;69.5;68.5;68.0;157600
DTK;Diamond Trust Bank Kenya Ltd;75.0;80.0;79.0;79.0;114800
EQTY;Equity Group Holdings Ltd;122.0;134.0;129.0;120.0;192600
HFCK;HF Group Ltd;30.0;33.0;31.5;30.6;237600
KCB;KCB Group Plc;22.0;24.0;23.5;23.25;1111000
NBK;National Bank of Kenya Ltd;59.0;63.5;63.0;58.0;1212100
NCBA;NCBA Group Plc;99.0;101.0;99.25;99.25;35000
SBIC;Stanbic Holdings Plc;114.0;115.0;114.0;114.0;2900
SCBK;Standard Chartered Bank Kenya Ltd;170.0;178.0;174.25;179.25;7700
EVRD;Eveready East Africa Ltd;7.5;8.1;7.85;7.85;100200
XPRS;Express Ltd;22.0;22.5;22.0;22.5;3600
KQ;Kenya Airways Plc;72.0;79.0;75.0;75.5;152300
NMG;Nation Media Group Plc;245.0;250.0;247.0;253.0;400
SMER;Sameer Africa Plc;13.4;14.0;13.7;13.75;25100
SGL;Standard Group Ltd;53.0;54.0;53.5;54.0;4900
TPSE;TPS Eastern Africa (Serena) Ltd;86.5;88.0;86.5;86.0;45600
SCAN;WPP ScanGroup Plc;24.0;26.25;25.5;25.0;272900
ARM;ARM Cement Ltd;68.5;70.0;69.5;69.0;37900
BAMB;Bamburi Cement Ltd;195.0;200.0;196.0;199.0;2200
CRWN;Crown Berger Ltd;46.0;46.75;46.25;46.75;5700
CABL;East African Cables Ltd;40.5;46.0;43.5;44.25;102900
KENO;KenolKobil Ltd;95.0;95.0;95.0;99.5;1000
KEGN;Kenya Electricity Generating Company Plc;26.25;28.75;27.25;27.25;881800
KPLC;Kenya Power and Lighting Ltd;208.0;213.0;209.0;210.0;6100
TOTL;Total Kenya Ltd;30.0;30.0;30.0;32.5;5500
JUB;Jubilee Holdings Ltd;249.0;252.0;250.0;250.0;16400
SLAM;Sanlam Kenya Plc;89.5;90.0;89.5;87.0;1400
CTUM;Centum Investment Company Ltd;23.0;25.5;24.85;24.85;141700
OCH;Olympia Capital Holdings Ltd;18.5;19.0;18.8;18.0;500
BAT;BAT Kenya Plc;180.0;185.0;180.0;188.0;77500
EABL;East African Breweries Ltd;144.0;146.0;144.0;145.0;35400
MSC;Mumias Sugar Company Ltd;25.0;26.75;26.0;26.0;407800
UNGA;Unga Group Ltd;14.25;14.5;14.45;14.2;17800
^N20I;NSE 20-Share Index;5065.62;5065.62;5065.62;5063.98;-
;;;;;;
