Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.8;13.8;13.8;13.8;-
KUKZ;Kakuzi Plc;385.0;385.0;385.0;385.0;-
KAPC;Kapchorua Tea Kenya Plc;89.0;89.0;89.0;89.0;-
LIMT;Limuru Tea Plc;320.0;320.0;320.0;335.0;200
SASN;Sasini Plc;21.5;21.95;21.9;21.95;23400
WTK;Williamson Tea Kenya Plc;130.25;130.25;130.25;135.0;15000
CGEN;Car and General (K) Ltd;33.9;33.9;33.9;33.9;-
ABSA;ABSA Bank Kenya Plc;11.5;11.75;11.55;11.3;178300
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;12.4;13.0;12.45;12.5;92500
DTK;Diamond Trust Bank Kenya Ltd;59.5;61.0;59.5;57.25;22500
EQTY;Equity Group Holdings Plc;48.25;49.0;48.5;48.65;17700
HFCK;HF Group Ltd;3.9;3.9;3.9;4.0;2300
IMH;I & M Holdings Plc;21.45;21.5;21.5;21.25;28900
KCB;KCB Group Plc;45.0;45.5;45.2;44.9;34600
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.5;26.0;25.75;25.45;1200
SBIC;Stanbic Holdings Plc;92.0;92.0;92.0;92.0;100
SCBK;Standard Chartered Bank Kenya Ltd;127.75;128.0;128.0;127.0;2000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.99;1.0;0.99;0.96;20700
XPRS;Express Kenya Plc;3.85;3.85;3.85;3.85;800
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.96;4.0;3.96;3.96;68200
NBV;Nairobi Business Ventures Ltd;5.2;5.98;5.36;5.76;197400
NMG;Nation Media Group Plc;18.9;20.0;19.95;18.95;4100
SMER;Sameer Africa Plc;2.78;2.78;2.78;2.78;600
SGL;Standard Group Plc;14.95;14.95;14.95;14.95;-
TPSE;TPS Eastern Africa (Serena) Ltd;15.25;15.25;15.25;15.4;20200
UCHM;Uchumi Supermarket Plc;0.23;0.24;0.23;0.24;47500
SCAN;WPP ScanGroup Plc;4.0;4.3;4.05;4.0;899500
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;36.4;37.0;36.6;36.45;1100
CRWN;Crown Paints Kenya Plc;30.5;30.5;30.5;30.5;-
CABL;East African Cables Ltd;1.22;1.22;1.22;1.22;800
PORT;East African Portland Cement Ltd;6.06;6.06;6.06;6.06;-
KEGN;Kenya Electricity Generating Company Plc;4.13;4.3;4.24;4.31;417600
KPLC-P4;KPLC-P4;4.53;4.53;4.53;4.53;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.74;1.75;1.74;1.75;1165400
TOTL;Total Kenya Ltd;24.85;25.0;24.95;24.0;500
UMME;Umeme Ltd;7.0;7.0;7.0;7.0;-
BRIT;Britam Holdings Plc;7.0;7.38;7.04;7.08;21200
CIC;CIC Insurance Group Ltd;2.2;2.27;2.2;2.1;26100
JUB;Jubilee Holdings Ltd;310.25;310.25;310.25;310.25;200
KNRE;Kenya Re-Insurance Corporation Ltd;2.26;2.34;2.29;2.3;38400
LBTY;Liberty Kenya Holdings Ltd;7.04;7.04;7.04;7.04;-
SLAM;Sanlam Kenya Plc;11.55;11.55;11.55;11.55;-
CTUM;Centum Investment Company Plc;14.0;14.5;14.1;14.25;25200
HAFR;Home Afrika Ltd;0.4;0.4;0.4;0.39;26700
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;1.78;1.78;1.78;1.97;3000
TCL;Trans-Century Plc;1.3;1.3;1.3;1.3;-
NSE;Nairobi Securities Exchange Plc;8.4;8.48;8.42;8.42;57500
BOC;BOC Kenya Plc;70.5;70.5;70.5;70.5;-
BAT;British American Tobacco Kenya Plc;440.0;440.0;440.0;440.0;2000
CARB;Carbacid Investments Plc;11.0;11.0;11.0;11.0;12700
EABL;East African Breweries Ltd;167.0;168.0;168.0;165.0;675800
FTGH;Flame Tree Group Holdings Ltd;1.3;1.35;1.35;1.34;1200
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
UNGA;Unga Group Ltd;27.65;27.65;27.65;27.65;-
SCOM;Safaricom Plc;39.55;40.1;40.0;39.95;4242200
FAHR;Stanlib Fahari Income-REIT;6.4;6.5;6.48;6.52;20900
GLD;ABSA NewGold ETF;1880.0;1880.0;1880.0;1880.0;-
^FNK15;FTSE NSE Kenya 15 Index;206.17;208.3;207.44;206.38;-
^FNK25;FTSE NSE Kenya 25 Index;225.35;227.73;227.09;226.23;-
^N20I;NSE 20-Share Index;1901.97;1901.97;1901.97;1890.21;-
^N25I;NSE 25-Share Index;3759.84;3759.84;3759.84;3741.95;-
^NASI;NSE All-Share Index;170.57;170.57;170.57;170.12;-
^ZKEQTK;Zamara Kenya Equity Index (KES);2114.21;2114.21;2114.21;2106.24;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1609.49;1609.49;1609.49;1603.42;-
;;;;;;
