20061101,23.0,25.25,25.0,4.80M
20061102,25.0,27.0,26.75,1.91M
20061103,25.0,29.5,29.25,4.75M
20061106,32.0,32.0,32.0,2.14M
20061107,32.5,35.0,34.75,2.43M
20061108,35.0,38.0,37.75,3.57M
20061109,34.25,40.0,37.0,882900
20061110,31.0,31.0,31.0,93100
20061113,28.0,28.0,28.0,129200
20061114,25.25,28.0,25.25,2.52M
20061115,23.0,27.75,26.75,667000
20061116,25.0,30.5,28.0,1.14M
20061117,25.25,28.0,27.25,640500
20061120,26.0,29.5,28.25,336900
20061121,26.25,29.0,28.25,565600
20061122,25.5,28.0,26.75,172100
20061123,24.5,28.0,25.5,173800
20061124,25.0,26.0,25.25,34000
20061127,25.0,27.5,26.25,249700
20061128,25.5,28.5,27.75,289300
20061129,25.5,29.5,28.25,275400
20061130,25.0,29.0,28.5,509700
