Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090401;44.0;44.0;44.0;44.0;-
20090402;44.0;44.0;44.0;44.0;-
20090403;44.0;44.0;44.0;44.0;-
20090406;44.0;44.0;44.0;44.0;-
20090407;44.0;44.0;44.0;44.0;200
20090408;44.0;44.0;44.0;44.0;-
20090409;44.0;44.0;44.0;44.0;-
20090414;44.0;44.0;44.0;44.0;-
20090415;44.0;44.0;44.0;44.0;200
20090416;44.0;44.0;44.0;44.0;2500
20090417;44.0;44.0;44.0;44.0;-
20090420;44.0;44.0;44.0;44.0;-
20090421;44.0;44.0;44.0;44.0;-
20090422;44.0;44.0;44.0;44.0;2000
20090423;44.0;44.0;44.0;44.0;-
20090424;45.0;45.0;45.0;44.0;600
20090427;45.0;45.0;45.0;45.0;-
20090428;45.0;45.0;45.0;45.0;700
20090429;45.0;45.0;45.0;45.0;-
20090430;45.0;45.0;45.0;45.0;-
