Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090401;160.0;160.0;160.0;160.0;-
20090402;160.0;160.0;160.0;160.0;-
20090403;160.0;160.0;160.0;160.0;-
20090406;160.0;160.0;160.0;160.0;-
20090407;160.0;160.0;160.0;160.0;-
20090408;160.0;160.0;160.0;160.0;-
20090409;160.0;160.0;160.0;160.0;-
20090414;160.0;160.0;160.0;160.0;-
20090415;160.0;160.0;160.0;160.0;-
20090416;160.0;160.0;160.0;160.0;-
20090417;160.0;160.0;160.0;160.0;-
20090420;160.0;160.0;160.0;160.0;-
20090421;160.0;160.0;160.0;160.0;-
20090422;160.0;160.0;160.0;160.0;-
20090423;160.0;160.0;160.0;160.0;-
20090424;160.0;160.0;160.0;160.0;-
20090427;160.0;160.0;160.0;160.0;-
20090428;160.0;160.0;160.0;160.0;-
20090429;160.0;160.0;160.0;160.0;-
20090430;160.0;160.0;160.0;160.0;-
