Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130201;17.6;17.95;17.7;17.65;2296100
20130204;17.7;17.95;17.8;17.7;56300
20130205;17.85;18.0;17.95;17.8;197600
20130206;17.95;18.5;18.45;17.95;489800
20130207;18.2;18.9;18.45;18.45;1188300
20130208;18.5;18.7;18.6;18.45;751500
20130211;18.6;18.75;18.65;18.6;980500
20130212;18.7;19.2;19.0;18.65;2040200
20130213;19.0;19.2;19.05;19.0;476300
20130214;18.5;19.5;19.05;19.05;4596800
20130215;18.5;19.0;18.7;19.05;130600
20130218;18.1;18.9;18.65;18.7;354400
20130219;17.5;18.7;18.0;18.65;1289100
20130220;17.3;18.1;17.75;18.0;929600
20130221;17.5;17.95;17.75;17.75;1050100
20130222;17.0;18.5;17.5;17.75;1814700
20130225;16.05;17.6;17.05;17.5;13600
20130226;16.5;17.0;16.8;17.05;280900
20130227;16.7;17.0;16.75;16.8;478300
20130228;17.0;18.0;17.45;16.75;154900
