20120604,13.0,13.4,13.05,400800
20120605,13.0,13.6,13.15,239200
20120606,13.1,13.65,13.35,465300
20120607,13.25,13.4,13.35,331100
20120608,13.35,13.5,13.4,2.29M
20120611,13.4,13.75,13.55,212100
20120612,13.6,14.0,13.75,198800
20120613,13.75,13.95,13.85,247100
20120614,13.8,13.9,13.8,781700
20120615,13.55,13.9,13.8,735200
20120618,10.15,13.1,11.65,333100
20120619,11.1,11.95,11.4,1.38M
20120620,11.1,11.4,11.25,195100
20120621,11.3,11.5,11.4,1.00M
20120622,11.0,11.5,11.35,380100
20120625,11.3,11.5,11.35,321900
20120626,11.0,11.5,11.35,2.52M
20120627,11.3,11.5,11.35,554300
20120628,11.0,11.5,11.35,134000
20120629,11.0,11.35,11.2,102900
