20120604,5.7,5.85,5.75,181100
20120605,5.7,5.8,5.7,729300
20120606,5.7,5.85,5.75,386200
20120607,5.7,5.9,5.8,219200
20120608,5.75,6.0,5.8,1.16M
20120611,5.8,6.0,5.9,758300
20120612,5.9,6.0,5.95,672400
20120613,5.95,6.1,6.0,1.07M
20120614,6.05,6.25,6.1,639400
20120615,6.15,6.6,6.5,2.77M
20120618,6.3,6.75,6.55,2.33M
20120619,6.45,6.6,6.5,1.54M
20120620,6.15,6.6,6.45,1.99M
20120621,6.15,6.35,6.2,2.58M
20120622,6.2,6.4,6.25,1.05M
20120625,6.2,6.4,6.25,815800
20120626,6.2,6.3,6.25,465500
20120627,6.1,6.35,6.3,3.70M
20120628,6.1,6.3,6.15,1.60M
20120629,6.05,6.25,6.1,486100
