Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20201102;3.91;3.91;3.91;3.91;-
20201103;3.91;3.91;3.91;3.91;5000
20201104;3.91;3.91;3.91;3.91;-
20201105;3.6;3.91;3.6;3.91;20100
20201106;3.91;3.91;3.91;3.6;6000
20201109;3.91;3.91;3.91;3.91;-
20201110;3.91;3.91;3.91;3.91;4700
20201111;3.91;3.91;3.91;3.91;-
20201112;3.91;3.91;3.91;3.91;-
20201113;3.91;3.91;3.91;3.91;-
20201116;3.52;3.91;3.58;3.91;70200
20201117;3.24;3.54;3.44;3.58;300
20201118;3.1;3.24;3.2;3.44;31300
20201119;3.1;3.1;3.1;3.2;200
20201120;3.1;3.1;3.1;3.1;200
20201123;2.9;3.41;3.0;3.1;3700
20201124;3.0;3.0;3.0;3.0;-
20201125;2.9;3.1;2.92;3.0;11000
20201126;2.64;2.85;2.78;2.92;40300
20201127;3.0;3.0;3.0;2.78;200
20201130;3.0;3.1;3.04;3.0;1700
