Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
SASN;Sasini Tea and Coffee Ltd;13.65;14.0;13.85;14.1;9400
WTK;Williamson Tea Kenya Plc;80.0;81.0;80.5;80.0;8600
CGEN;Car and General (K) Ltd;50.0;50.0;50.0;55.0;500
ABSA;ABSA Bank Kenya Plc;67.0;69.0;67.5;67.5;153200
DTK;Diamond Trust Bank Kenya Ltd;82.5;83.0;82.5;82.0;2800
EQTY;Equity Group Holdings Ltd;155.0;159.0;156.0;154.0;74000
HFCK;HF Group Ltd;37.0;38.0;37.5;37.55;26100
KCB;KCB Group Plc;26.0;26.5;26.0;25.75;619200
NBK;National Bank of Kenya Ltd;41.0;43.5;42.0;42.5;36900
NCBA;NCBA Group Plc;50.5;56.0;52.0;52.5;108200
SBIC;Stanbic Holdings Plc;110.0;111.0;110.0;111.0;19000
SCBK;Standard Chartered Bank Kenya Ltd;195.0;202.0;199.5;200.25;8400
EVRD;Eveready East Africa Ltd;6.35;7.0;6.55;6.9;568200
XPRS;Express Ltd;20.0;21.0;20.5;21.0;4900
KQ;Kenya Airways Plc;52.0;53.0;52.0;52.0;38800
NMG;Nation Media Group Plc;320.0;324.0;323.0;320.0;19300
SMER;Sameer Africa Plc;10.5;11.0;10.6;10.95;9000
SGL;Standard Group Ltd;50.0;51.0;50.0;50.5;7500
TPSE;TPS Eastern Africa (Serena) Ltd;68.5;70.0;69.0;70.0;1700
SCAN;WPP ScanGroup Plc;27.5;28.0;27.5;27.25;95800
ARM;ARM Cement Ltd;88.0;93.0;90.5;89.0;8400
BAMB;Bamburi Cement Ltd;184.0;187.0;186.0;187.0;3300
CRWN;Crown Berger Ltd;37.5;43.0;38.5;40.25;22200
CABL;East African Cables Ltd;37.5;38.0;37.5;37.5;2035100
KENO;KenolKobil Ltd;90.0;92.0;91.5;90.0;2600
KEGN;Kenya Electricity Generating Company Plc;23.75;24.25;23.75;24.0;461300
KPLC;Kenya Power and Lighting Ltd;200.0;200.0;200.0;202.0;34700
TOTL;Total Kenya Ltd;30.5;31.0;30.75;30.25;7300
JUB;Jubilee Holdings Ltd;185.0;205.0;191.0;187.0;1700
KNRE;Kenya Re-Insurance Corporation Ltd;13.9;14.3;14.0;13.9;411100
CTUM;Centum Investment Company Ltd;24.75;25.5;25.0;25.0;222300
OCH;Olympia Capital Holdings Ltd;13.2;13.25;13.2;13.4;49000
BAT;BAT Kenya Plc;156.0;156.0;156.0;156.0;5900
EABL;East African Breweries Ltd;154.0;155.0;154.0;155.0;120400
MSC;Mumias Sugar Company Ltd;11.2;11.8;11.4;11.3;833500
UNGA;Unga Group Ltd;13.0;13.05;13.0;13.4;29400
^N20I;NSE 20-Share Index;4843.17;4843.17;4843.17;4855.36;-
^NASI;NSE All-Share Index;94.64;94.64;94.64;94.77;-
;;;;;;
