Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.0;22.0;22.0;22.0;-
KUKZ;Kakuzi;316.0;316.0;316.0;316.0;-
KAPC;Kapchorua Tea Kenya Plc;75.0;75.0;75.0;75.0;-
LIMT;Limuru Tea Plc;550.0;550.0;550.0;550.0;-
SASN;Sasini Tea and Coffee Ltd;25.0;27.0;25.25;25.75;13500
WTK;Williamson Tea Kenya Plc;174.0;180.0;177.0;180.0;800
CGEN;Car and General (K) Ltd;17.0;17.0;17.0;17.0;-
ABSA;ABSA Bank Kenya Plc;7.8;8.1;7.9;7.95;347400
COOP;Co-operative Bank of Kenya Ltd;16.65;16.95;16.8;16.7;350800
DTK;Diamond Trust Bank Kenya Ltd;128.0;130.0;129.0;127.0;7400
EQTY;Equity Group Holdings Ltd;32.25;33.75;33.0;32.75;784400
HFCK;HF Group Ltd;9.9;10.2;10.0;10.0;167100
IMH;I & M Holdings Plc;91.0;91.0;91.0;91.0;3000
KCB;KCB Group Plc;35.0;36.75;36.25;35.25;7737000
NBK;National Bank of Kenya Ltd;7.65;8.2;7.85;7.5;6900
NCBA;NCBA Group Plc;27.5;29.5;28.35;27.25;14600
SBIC;Stanbic Holdings Plc;62.5;65.0;64.5;64.0;9300
SCBK;Standard Chartered Bank Kenya Ltd;191.0;198.0;196.0;198.75;2000
DCON;Deacons (East Africa) Plc;4.0;4.0;4.0;4.2;300
EVRD;Eveready East Africa Ltd;3.45;3.6;3.5;3.45;191000
XPRS;Express Ltd;3.0;3.0;3.0;3.0;-
KQ;Kenya Airways Plc;6.8;7.35;7.15;7.15;1716900
LKL;Longhorn Publishers Plc;4.15;4.25;4.15;4.2;10700
NBV;Nairobi Business Ventures Ltd;7.4;7.9;7.55;7.5;300
NMG;Nation Media Group Plc;105.0;106.0;105.0;105.0;14000
SMER;Sameer Africa Plc;2.5;2.5;2.5;2.4;100
SGL;Standard Group Ltd;27.0;30.0;28.5;30.0;200
TPSE;TPS Eastern Africa (Serena) Ltd;23.0;23.0;23.0;23.0;500
UCHM;Uchumi Supermarket Ltd;2.4;2.6;2.45;2.35;28400
SCAN;WPP ScanGroup Plc;18.6;19.0;18.9;18.65;600
ARM;ARM Cement Ltd;19.5;19.8;19.5;19.7;119200
BAMB;Bamburi Cement Ltd;160.0;160.0;160.0;160.0;5000
CRWN;Crown Berger Ltd;51.0;56.0;55.0;51.0;2800
CABL;East African Cables Ltd;5.6;5.7;5.6;5.8;18200
PORT;East African Portland Cement Ltd;23.0;23.0;23.0;23.5;100
KENO;KenolKobil Ltd;12.35;12.4;12.35;12.45;864700
KEGN;Kenya Electricity Generating Company Plc;6.7;6.85;6.75;6.7;10104300
KPLC;Kenya Power and Lighting Ltd;6.45;6.9;6.5;6.6;4362800
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;20.25;20.5;20.25;20.5;2800
UMME;Umeme Ltd;15.95;15.95;15.95;15.95;-
BRIT;Britam Holdings Ltd;10.05;10.4;10.1;10.05;24800
CIC;CIC Insurance Group Ltd;3.55;3.9;3.65;3.75;608500
JUB;Jubilee Holdings Ltd;456.0;460.0;459.0;454.0;7900
KNRE;Kenya Re-Insurance Corporation Ltd;18.85;20.0;19.9;19.65;30400
LBTY;Liberty Kenya Holdings Ltd;10.0;10.5;10.05;9.75;36400
SLAM;Sanlam Kenya Plc;25.0;25.0;25.0;24.0;300
CTUM;Centum Investment Company Ltd;40.0;43.0;40.85;41.8;150900
HAFR;Home Afrika Ltd;0.75;0.8;0.75;0.75;485300
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.3;2.4;2.3;2.3;2200
TCL;Trans-Century Ltd;6.75;7.05;6.9;6.7;14800
NSE;Nairobi Securities Exchange Plc;14.5;15.4;15.2;14.5;29400
BAT;BAT Kenya Plc;780.0;840.0;782.0;783.0;3400
BOC;BOC Kenya Plc;84.0;84.0;84.0;85.0;200
CARB;Carbacid Investments Plc;13.3;13.3;13.3;13.3;-
EABL;East African Breweries Ltd;220.0;226.0;222.0;230.0;242400
FTGH;Flame Tree Group Holdings Ltd;5.05;5.05;5.05;4.95;700
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;0.7;0.8;0.75;0.75;3284500
UNGA;Unga Group Ltd;27.0;27.0;27.0;28.75;1300
SCOM;Safaricom Plc;20.25;20.5;20.25;20.25;41903800
FAHR;Stanlib Fahari Income-REIT;10.55;10.55;10.55;10.55;-
GLD;Barclays NewGold ETF;1246.0;1246.0;1246.0;1246.0;-
^FNK15;FTSE NSE Kenya 15 Index;168.79;171.9;170.5;170.65;-
^FNK25;FTSE NSE Kenya 25 Index;173.46;176.52;174.92;175.02;-
^N20I;NSE 20-Share Index;3221.19;3221.19;3221.19;3229.3;-
^N25I;NSE 25-Share Index;3629.34;3629.34;3629.34;3635.58;-
^NASI;NSE All-Share Index;137.67;137.67;137.67;137.77;-
;;;;;;
