Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090105;13.0;13.0;13.0;13.0;3300
20090106;13.5;13.5;13.5;13.0;4500
20090107;13.5;13.5;13.5;13.5;1900
20090108;13.0;13.5;13.45;13.5;5000
20090109;13.5;13.5;13.5;13.45;3500
20090113;13.0;13.0;13.0;13.5;1100
20090116;13.0;13.0;13.0;13.0;200
20090119;12.05;13.0;12.45;13.0;10500
20090122;12.0;12.45;12.0;12.45;4400
20090123;12.0;12.0;12.0;12.0;4400
20090126;12.0;12.1;12.05;12.0;5800
20090127;12.0;12.0;12.0;12.05;600
20090128;12.0;12.0;12.0;12.0;2100
20090129;12.0;12.0;12.0;12.0;3200
20090130;11.0;12.0;11.3;12.0;600
