Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;50.0;50.0;50.0;50.0;-
KUKZ;Kakuzi;82.5;82.5;82.5;82.5;8300
KAPC;Kapchorua Tea Kenya Plc;130.0;130.0;130.0;130.0;4100
LIMT;Limuru Tea Plc;300.0;300.0;300.0;300.0;-
SASN;Sasini Tea and Coffee Ltd;14.0;14.3;14.05;14.0;50300
WTK;Williamson Tea Kenya Plc;176.0;190.0;177.0;188.0;15000
CGEN;Car and General (K) Ltd;48.0;48.0;48.0;48.0;-
ABSA;ABSA Bank Kenya Plc;68.5;69.0;68.5;68.5;50000
COOP;Co-operative Bank of Kenya Ltd;19.5;20.25;19.8;19.4;1002500
DTK;Diamond Trust Bank Kenya Ltd;129.0;135.0;131.0;128.0;34900
EQTY;Equity Group Holdings Ltd;26.25;27.0;26.5;26.75;527500
HFCK;HF Group Ltd;29.0;29.75;29.5;29.65;146500
KCB;KCB Group Plc;22.5;22.75;22.5;22.75;244100
NBK;National Bank of Kenya Ltd;40.75;43.0;41.5;41.0;70700
NCBA;NCBA Group Plc;49.0;52.0;50.0;50.0;89700
SBIC;Stanbic Holdings Plc;88.0;89.0;88.5;87.5;6500
SCBK;Standard Chartered Bank Kenya Ltd;262.0;268.0;265.0;262.25;4700
EVRD;Eveready East Africa Ltd;3.5;3.7;3.5;3.65;23300
XPRS;Express Ltd;9.5;9.65;9.5;9.7;27800
KQ;Kenya Airways Plc;43.25;44.0;43.5;44.0;90300
NMG;Nation Media Group Plc;163.0;170.0;163.0;162.0;1700
SMER;Sameer Africa Plc;7.8;8.4;7.9;7.95;173300
SGL;Standard Group Ltd;45.0;50.0;47.25;46.25;29900
TPSE;TPS Eastern Africa (Serena) Ltd;64.0;66.0;65.0;63.0;8046400
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;65.0;66.5;65.5;65.5;56100
ARM;ARM Cement Ltd;172.0;179.0;176.0;178.0;1400
BAMB;Bamburi Cement Ltd;204.0;205.0;204.0;209.0;1200
CRWN;Crown Berger Ltd;37.0;37.0;37.0;37.0;-
CABL;East African Cables Ltd;18.35;18.55;18.35;18.4;13800
PORT;East African Portland Cement Ltd;115.0;115.0;115.0;115.0;100
KENO;KenolKobil Ltd;9.9;10.05;9.95;9.95;10001400
KEGN;Kenya Electricity Generating Company Plc;17.0;17.55;17.35;16.95;300500
KPLC;Kenya Power and Lighting Ltd;231.0;233.0;231.0;232.0;60400
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.0;31.0;30.5;31.0;11400
JUB;Jubilee Holdings Ltd;192.0;197.0;195.0;197.0;800
KNRE;Kenya Re-Insurance Corporation Ltd;11.6;11.8;11.7;11.75;316600
SLAM;Sanlam Kenya Plc;77.0;77.0;77.0;77.0;-
CTUM;Centum Investment Company Ltd;24.5;25.75;24.85;24.75;100600
OCH;Olympia Capital Holdings Ltd;7.0;7.3;7.1;7.4;600
BAT;BAT Kenya Plc;275.0;275.0;275.0;275.0;100
BOC;BOC Kenya Plc;145.0;145.0;145.0;145.0;-
CARB;Carbacid Investments Plc;163.0;163.0;163.0;163.0;300
EABL;East African Breweries Ltd;202.0;208.0;204.0;201.0;30600
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;11.3;11.55;11.45;11.45;3266800
UNGA;Unga Group Ltd;12.7;12.8;12.7;12.75;4100
SCOM;Safaricom Plc;4.9;4.95;4.9;4.9;4778000
^N20I;NSE 20-Share Index;4664.03;4664.03;4664.03;4648.2;-
^NASI;NSE All-Share Index;102.15;102.15;102.15;101.91;-
;;;;;;
