20110701,14.55,15.3,14.75,1600
20110704,14.5,14.8,14.5,900
20110705,14.5,14.55,14.5,5900
20110706,14.0,15.0,14.4,11700
20110707,14.4,14.4,14.4,200
20110708,14.4,14.4,14.4,200
20110711,14.25,14.25,14.25,-
20110712,14.05,14.05,14.05,2000
20110713,14.05,14.05,14.05,500
20110714,14.05,14.05,14.05,-
20110715,14.05,14.05,14.05,3000
20110718,13.5,14.05,13.5,4800
20110719,14.8,14.8,14.8,7000
20110720,14.8,14.8,14.8,5700
20110721,14.5,14.8,14.5,2700
20110722,14.5,15.0,14.65,8300
20110725,14.65,14.65,14.65,-
20110726,14.65,14.65,14.65,-
20110727,14.5,15.0,14.9,13700
20110728,14.15,14.9,14.85,28000
20110729,14.85,15.0,14.9,20200
